Number of nodes 969
   593 :  4.8209813e-01  1.8730383e+00
   594 : -4.6089274e-01  5.7140281e-02
   595 : -4.6068707e-01 -6.1643618e-02
   596 : -3.4287111e-01 -3.1963530e-01
   597 :  1.5987111e-01  4.3578450e-01
   598 : -4.1971180e-01 -1.9673494e-01
   599 :  2.6549530e-01  3.8146315e-01
   600 :  1.2360833e+00 -1.4780423e+00
   601 :  1.5089403e+00  4.3987888e-01
   602 : -1.5677062e+00 -1.1308454e-01
   603 :  1.9784152e-01 -1.7249624e+00
   604 :  1.4384981e+00 -9.6186931e-01
   605 : -1.3790220e-01  1.5824013e+00
   606 :  6.4868332e-01  1.4187502e+00
   607 : -1.0925822e+00  1.1115290e+00
   608 :  3.2328173e-01 -3.3529589e-01
   609 : -1.7950253e-01 -4.2162483e-01
   610 :  1.7122237e-02  4.5552306e-01
   611 : -2.3595433e-01  3.8621840e-01
   612 : -4.1294486e-01  1.9305689e-01
   613 :  3.9755746e-01 -2.2365425e-01
   614 :  4.5135564e-01  3.3255849e-02
   615 :  3.6069600e-01  2.7919743e-01
   616 :  1.6526252e+00  1.0040266e+00
   617 : -1.8986965e+00  3.6585159e-01
   618 : -1.6774798e+00 -9.6277475e-01
   619 :  7.5761911e-01 -1.7795543e+00
   620 :  1.1483651e+00  1.5524342e+00
   621 : -1.6170602e+00  1.0554197e+00
   622 : -6.4500875e-01  1.8198447e+00
   623 : -1.2895982e+00  1.4430350e+00
   624 :  7.0295389e-01  1.8028562e+00
   625 : -5.1583061e-01  1.4818618e+00
   626 : -3.1358830e-01 -1.9067007e+00
   627 :  1.7066267e-01  7.0389697e-01
   628 : -7.5084893e-01 -4.0033168e-01
   629 : -1.0452301e-02  8.4044034e-01
   630 :  7.5522613e-01 -3.7962210e-01
   631 : -8.4500538e-01  4.9733591e-01
   632 :  8.2829706e-01  5.2406442e-01
   633 :  9.1336985e-01  1.2667271e+00
   634 : -1.3068629e+00  8.7371756e-01
   635 :  1.6202314e+00 -1.0567478e+00
   636 : -2.8664591e-02 -1.9341937e+00
   637 :  1.8415511e+00  5.9232787e-01
   638 : -1.9325559e+00 -8.5971315e-02
   639 :  1.8868985e+00 -4.2647168e-01
   640 : -2.0031012e-01  1.9241069e+00
   641 : -1.4078386e+00 -1.3267676e+00
   642 :  1.1509510e+00 -1.5548855e+00
   643 : -1.3713238e+00  1.3715605e+00
   644 : -1.4468400e+00  1.2909292e+00
   645 :  8.0794006e-01  1.7632708e+00
   646 :  9.0678465e-01  1.7139368e+00
   647 : -1.0147918e+00 -1.6603843e+00
   648 : -1.8500395e+00 -5.9282071e-01
   649 :  1.9244933e+00  2.0035034e-01
   650 :  1.9372265e+00  8.5860956e-02
   651 :  3.1385293e-01  1.9157682e+00
   652 :  2.0035361e-01 -1.9245247e+00
   653 :  8.6234074e-02 -1.9359872e+00
   654 :  1.7343241e+00 -8.5793819e-01
   655 :  1.6804534e+00 -9.5917387e-01
   656 :  1.9094282e+00  3.1403687e-01
   657 : -7.0410612e-01 -1.8103295e+00
   658 : -5.9297396e-01 -1.8435598e+00
   659 :  6.5284818e-01 -1.4240553e+00
   660 : -1.3388052e+00 -8.1994782e-01
   661 :  1.5608798e+00  1.1548040e+00
   662 : -1.8653027e+00  5.3903681e-01
   663 :  3.1516145e-01  6.0969056e-01
   664 : -6.8718547e-01 -1.6866894e-02
   665 : -1.1531013e+00  1.5619391e+00
   666 : -3.4003123e-01  1.5971956e+00
   667 :  8.3122624e-01 -1.3950752e+00
   668 : -1.5346265e+00  2.6657753e-01
   669 :  1.7522923e+00  1.4341133e-02
   670 :  1.3533954e+00  7.9105075e-01
   671 : -2.4931602e-01 -1.6012699e+00
   672 :  1.5386802e+00 -5.0947123e-01
   673 : -1.2900035e+00 -9.9264943e-01
   674 : -7.0150692e-01 -1.5944245e+00
   675 :  1.7719519e+00 -7.5549296e-01
   676 :  1.8543633e+00 -5.2795604e-01
   677 :  1.8311953e+00 -6.4947840e-01
   678 : -1.3681817e-01 -1.9216530e+00
   679 :  1.7001482e+00  9.1145680e-01
   680 :  1.7653574e+00  8.0878915e-01
   681 :  1.8005491e+00  6.9080935e-01
   682 : -1.9283482e+00  2.0610589e-02
   683 : -1.9111234e+00  2.6242316e-01
   684 : -1.9365027e+00  1.4347456e-01
   685 : -1.4743679e+00 -1.2432949e+00
   686 : -1.6190808e+00 -1.0488902e+00
   687 : -1.5620672e+00 -1.1562670e+00
   688 :  8.5004885e-01 -1.7317950e+00
   689 :  1.0598653e+00 -1.6114490e+00
   690 :  9.6341126e-01 -1.6878772e+00
   691 : -9.2181771e-01 -1.7165781e+00
   692 : -8.0430006e-01 -1.7728955e+00
   693 :  1.0579558e+00  1.6131214e+00
   694 : -5.4122263e-01  1.8502619e+00
   695 : -1.5534405e+00  1.1437899e+00
   696 : -3.0543518e-01  1.9048030e+00
   697 : -4.2854966e-01  1.8960924e+00
   698 : -1.0379573e+00  1.4115085e+00
   699 : -1.1022319e+00  1.2788495e+00
   700 : -1.9185370e+00 -3.6577965e-01
   701 : -1.8877524e+00 -4.9602367e-01
   702 :  3.7891923e-01 -1.8949561e+00
   703 :  1.5128133e+00 -1.2024757e+00
   704 :  1.9473706e+00 -2.1282955e-02
   705 :  1.9469916e+00 -1.5207424e-01
   706 :  2.1174413e-01  1.9400098e+00
   707 :  8.6136052e-02  1.9362563e+00
   708 : -1.1987047e+00 -1.5233199e+00
   709 : -1.1064373e+00 -1.6082261e+00
   710 :  1.3721773e+00 -1.3714980e+00
   711 :  1.4649280e+00 -1.2895194e+00
   712 : -1.8056113e+00 -6.9924759e-01
   713 : -1.7613793e+00 -8.0620012e-01
   714 :  4.7790382e-01 -1.8925991e+00
   715 :  5.9043766e-01 -1.8416384e+00
   716 :  1.3840330e+00  1.3725836e+00
   717 :  1.2917328e+00  1.4547206e+00
   718 : -8.1055347e-01  1.7685555e+00
   719 : -1.7174318e+00  9.1390027e-01
   720 : -1.7753561e+00  8.0476452e-01
   721 : -9.2281843e-01  1.7169570e+00
   722 :  5.4055178e-01  1.8688582e+00
   723 :  4.2558427e-01  1.8853918e+00
   724 :  2.9334852e-01 -1.5697218e+00
   725 :  1.4092368e+00  1.0437684e+00
   726 : -1.6843414e+00  4.8783157e-01
   727 :  1.4514127e+00  1.3039392e+00
   728 : -1.8146175e+00  7.1695435e-01
   729 : -1.0073088e+00  1.6709845e+00
   730 : -4.2127630e-01 -1.8855646e+00
   731 : -1.3042439e+00  1.1246792e+00
   732 :  8.3471720e-01  1.5076008e+00
   733 :  1.8858096e+00  4.1779405e-01
   734 : -1.9132737e+00 -2.7141755e-01
   735 :  1.9143680e+00 -2.4304914e-01
   736 : -1.5465775e-02  1.9327807e+00
   737 : -1.2734838e+00 -1.4540790e+00
   738 :  1.2909720e+00 -1.4332188e+00
   739 :  1.2732214e+00 -1.0119035e+00
   740 :  4.0223351e-01 -5.5499662e-01
   741 : -7.3268980e-02 -1.5337506e+00
   742 :  1.6185379e+00  1.0615663e+00
   743 : -1.8867547e+00  4.3168153e-01
   744 : -1.7099439e+00 -9.0362688e-01
   745 :  6.9504615e-01 -1.8047852e+00
   746 :  1.2045915e+00  1.5303479e+00
   747 : -1.6620774e+00  1.0151375e+00
   748 : -7.0512401e-01  1.8154353e+00
   749 : -1.2494413e+00  1.4940151e+00
   750 :  6.5103237e-01  1.8355767e+00
   751 :  1.4311005e+00 -6.2107239e-01
   752 : -1.9269734e+00 -3.1924924e-01
   753 :  1.9138846e+00  3.6909982e-01
   754 : -3.7126905e-01 -1.9110202e+00
   755 : -2.6084863e-01 -1.9260240e+00
   756 : -9.6938615e-01  1.6996246e+00
   757 : -1.8018533e+00  7.6273047e-01
   758 :  1.4235080e+00  1.3424061e+00
   759 :  3.7334470e-01  1.9139610e+00
   760 :  4.3103580e-01 -1.9027603e+00
   761 : -1.8414587e+00 -6.5010609e-01
   762 :  1.4959221e+00 -1.2523673e+00
   763 : -1.0652782e+00 -1.6333104e+00
   764 :  2.5930087e-01  1.9326879e+00
   765 :  1.9516021e+00  2.9647261e-02
   766 : -1.8732172e+00 -5.4181258e-01
   767 :  1.5997794e+00 -1.1123445e+00
   768 :  1.8716050e+00  5.4247388e-01
   769 : -1.9431569e+00 -1.4424064e-01
   770 :  1.9124633e+00 -3.7305255e-01
   771 : -1.4424121e-01  1.9431645e+00
   772 : -1.3778055e+00 -1.3778055e+00
   773 :  1.2051785e+00 -1.5310936e+00
   774 : -1.4908970e+00  1.2500173e+00
   775 : -1.3403830e+00  1.4178601e+00
   776 :  9.6233472e-01  1.6909215e+00
   777 :  7.6214546e-01  1.7961808e+00
   778 :  2.5911317e-01 -1.9312888e+00
   779 :  1.9313186e+00  2.5911716e-01
   780 : -1.5985641e+00  1.1111394e+00
   781 : -2.5614601e-01  1.9313449e+00
   782 : -5.9655922e-01  1.8512021e+00
   783 :  1.1116248e+00  1.5982265e+00
   784 : -7.6019937e-01 -1.7986879e+00
   785 : -9.7010218e-01 -1.6985082e+00
   786 :  8.1239405e-01 -1.7725715e+00
   787 :  1.1141349e+00 -1.5982792e+00
   788 : -1.6640438e+00 -1.0163385e+00
   789 : -1.4547273e+00 -1.2957482e+00
   790 : -1.9240135e+00  3.1643567e-01
   791 : -1.9477253e+00 -3.1960878e-02
   792 :  1.8370410e+00  6.4828895e-01
   793 :  1.6934246e+00  9.6657765e-01
   794 : -1.7206390e+00  1.0047252e-01
   795 :  1.5832514e+00  6.9461425e-01
   796 :  5.8659692e-01  1.5910846e+00
   797 : -8.5467172e-02 -1.9451403e+00
   798 :  1.8872579e+00 -4.8256857e-01
   799 :  1.7709747e+00 -8.1218437e-01
   800 : -5.4519873e-01 -1.8698945e+00
   801 : -1.1129128e+00  1.6005967e+00
   802 :  1.5317752e+00  1.2057150e+00
   803 : -1.8557481e+00  5.9689429e-01
   804 : -3.1593866e-01  1.8071961e+00
   805 :  9.8756967e-01 -1.5464592e+00
   806 : -1.4175566e+00 -1.1624220e+00
   807 : -1.8293303e+00  4.3348827e-02
   808 :  1.6997555e+00  6.7761134e-01
   809 : -4.4491464e-01 -1.7955374e+00
   810 :  1.7548095e+00 -5.2500178e-01
   811 :  1.7210230e+00  2.6995856e-01
   812 : -9.6371351e-01 -8.2675018e-01
   813 :  1.6458371e+00  9.7174104e-02
   814 :  1.2516921e+00 -2.9492713e-01
   815 : -3.0827100e-01  1.2462441e+00
   816 :  1.8872299e-01 -1.0046731e+00
   817 :  7.0930174e-01 -1.0487849e+00
   818 : -4.7294708e-01  5.0824361e-01
   819 : -5.6020347e-01  4.1106718e-01
   820 : -2.6192715e-01  6.8184362e-01
   821 : -1.1759188e-01  6.9658975e-01
   822 : -5.7052141e-01 -4.2299132e-01
   823 : -4.8714141e-01 -5.7210907e-01
   824 :  6.7470446e-01 -2.1818692e-01
   825 :  7.2297893e-01 -8.0106433e-02
   826 :  6.6817683e-01  1.8825848e-01
   827 :  6.2337175e-01  3.1186991e-01
   828 :  1.4220790e+00  9.0740430e-01
   829 : -1.6475044e+00  3.5697912e-01
   830 : -2.9097091e-01 -1.2376103e+00
   831 :  5.0030696e-01  1.6669965e+00
   832 : -1.4831057e+00 -8.1003478e-01
   833 :  6.2909406e-01 -1.5667707e+00
   834 : -3.2865548e-02 -7.6486240e-01
   835 :  2.3465496e-02 -1.6861021e+00
   836 :  1.4871954e+00 -7.8759637e-01
   837 : -4.9583922e-02 -4.5063475e-01
   838 :  2.0729283e-01 -4.0318721e-01
   839 : -5.9407969e-01  1.5901519e+00
   840 :  2.4798175e-01  1.6020240e+00
   841 : -1.5500578e+00 -5.0292768e-01
   842 : -8.4981395e-01 -1.3881659e+00
   843 : -3.5782361e-01 -7.4281950e-01
   844 : -2.8707831e-01 -3.4655762e-01
   845 :  3.0261072e-01 -7.0229501e-01
   846 : -3.0300655e-01 -4.7209557e-01
   847 : -1.3112602e-01 -5.5340254e-01
   848 : -4.8452815e-01  1.7717648e+00
   849 : -1.4586289e+00  1.1154263e+00
   850 :  9.7917785e-01  1.5534673e+00
   851 : -7.2592106e-01  3.7993741e-01
   852 : -8.3612136e-01  1.4233473e+00
   853 :  6.7959495e-01  4.7825773e-01
   854 :  8.4058280e-01 -1.6335376e+00
   855 : -1.6706193e+00 -3.8260676e-01
   856 : -1.5228532e+00 -1.0280559e+00
   857 :  3.1908385e-01 -4.7602214e-01
   858 : -1.8217973e+00  2.1661846e-01
   859 :  1.6330395e+00  8.3734482e-01
   860 :  9.2740976e-01 -5.3745362e-01
   861 : -1.5940956e+00 -6.3533109e-01
   862 :  3.4639589e-02  1.0400905e+00
   863 :  4.4102220e-01 -1.6493481e+00
   864 : -9.4060454e-01 -4.4456723e-01
   865 :  1.1205509e-01  1.7104919e+00
   866 : -1.0179281e+00 -1.3803751e+00
   867 : -7.9107529e-01 -1.5121310e+00
   868 :  1.2646356e+00 -1.1740336e+00
   869 :  1.6641057e+00 -1.0155154e+00
   870 :  2.9485939e-02 -1.9496307e+00
   871 :  5.5882290e-01  8.1774973e-01
   872 : -9.8265376e-01  1.2315332e-01
   873 :  1.7773354e-01 -5.2216723e-01
   874 :  1.9293291e-01 -6.3533106e-01
   875 :  2.0291208e-02 -5.5276684e-01
   876 :  5.1006436e-02 -6.6031427e-01
   877 :  1.0700888e+00 -1.3184430e+00
   878 : -1.4187732e+00  1.3414616e+00
   879 :  8.6288292e-01  1.7515482e+00
   880 :  1.9444034e+00  1.4433317e-01
   881 :  1.4433640e-01 -1.9444469e+00
   882 :  1.7205955e+00 -9.1631970e-01
   883 : -1.2449216e+00 -1.2486512e+00
   884 : -1.2792706e-01  1.7585266e+00
   885 :  1.0163597e+00  1.3515659e+00
   886 : -1.4238806e+00  9.1332734e-01
   887 :  1.7405401e+00 -3.5130981e-01
   888 : -1.3080818e+00  1.9505861e-02
   889 :  6.1689746e-01  1.1731077e+00
   890 : -9.8378766e-01  8.8428321e-01
   891 :  1.2200529e+00  4.7260444e-01
   892 : -1.5897045e+00  7.1939424e-01
   893 : -1.5334716e+00  5.9310806e-01
   894 :  1.2397248e+00  1.2279154e+00
   895 :  1.2336156e+00  1.0905090e+00
   896 :  1.9427276e+00 -1.9955469e-01
   897 : -1.7577482e+00 -1.3281773e-01
   898 :  1.6939932e+00  4.8754538e-01
   899 :  3.2963591e-02  1.9530930e+00
   900 : -1.2500306e+00 -1.5011555e+00
   901 :  1.3426811e+00 -1.4177299e+00
   902 :  5.5699468e-01 -1.6644962e+00
   903 : -1.5871261e+00 -7.5373049e-01
   904 : -5.8422010e-01 -1.8672183e-01
   905 :  4.3318801e-01  4.3419225e-01
   906 :  3.7822487e-01  1.6950568e+00
   907 : -5.0228808e-01 -1.6786812e+00
   908 :  1.6259865e+00  3.8241849e-01
   909 : -1.6669804e+00 -2.3018933e-01
   910 :  5.4513023e-01 -2.0421732e-01
   911 :  5.7543775e-01 -4.4192521e-02
   912 :  5.5665431e-01  1.3096432e-01
   913 :  5.0750319e-01  2.8109625e-01
   914 : -6.9310670e-02  5.7512513e-01
   915 : -2.2418690e-01  5.3245529e-01
   916 : -3.7099897e-01  4.3528791e-01
   917 : -4.7945448e-01  3.2194824e-01
   918 : -6.5296781e-01 -1.8402416e+00
   919 :  7.3564234e-01  8.4561668e-01
   920 : -2.8155252e-02  1.6820374e+00
   921 : -1.1154897e+00 -1.2625434e+00
   922 :  8.8732419e-01 -1.5198843e+00
   923 : -1.0795652e+00  2.7228992e-01
   924 : -5.0272694e-01 -3.2210987e-01
   925 :  9.9708859e-02  5.8292467e-01
   926 : -5.7166986e-01  1.7587334e-01
   927 : -1.6223708e+00  1.1796032e-02
   928 :  1.5201769e+00  5.7709487e-01
   929 :  9.4535757e-01 -3.3380038e-01
   930 : -1.3902418e-01  9.8540738e-01
   931 : -8.1026503e-01 -5.7533281e-01
   932 :  1.6685845e+00 -5.7698559e-01
   933 : -3.7580810e-01  1.7215902e+00
   934 : -4.4486926e-01  3.2654547e-15
   935 :  2.0341306e-01  3.9564099e-01
   936 :  4.9287074e-01 -3.6456789e-01
   937 : -1.4152025e+00 -1.0612684e+00
   938 :  1.1107328e+00 -6.8369877e-01
   939 :  1.1693537e-01 -1.3812513e+00
   940 : -3.3360074e-01  2.9871813e-01
   941 : -1.1324071e-01  4.3332176e-01
   942 :  4.1819667e-01  1.6009962e-01
   943 :  4.3715081e-01 -9.7412086e-02
   944 : -1.7621926e-01 -9.8436908e-01
   945 :  4.7919344e-02 -1.1455736e+00
   946 :  5.5245899e-02  1.2224938e+00
   947 : -1.1131706e+00 -5.1089740e-01
   948 : -1.6576567e-01 -1.8287879e+00
   949 :  1.7090141e+00 -6.8296263e-01
   950 : -1.2718248e+00  9.9884639e-01
   951 :  8.4443369e-01  1.3791901e+00
   952 :  5.4313845e-01 -8.5718971e-01
   953 : -8.3457807e-01  1.5478668e+00
   954 : -4.7783772e-01  6.5868435e-01
   955 :  8.0364742e-01  1.2370415e-01
   956 :  1.6038985e+00  1.1171263e+00
   957 : -1.8924787e+00  4.8876709e-01
   958 : -1.7499054e+00 -8.6249443e-01
   959 :  6.4911832e-01 -1.8390752e+00
   960 : -5.8727917e-01 -1.5883048e+00
   961 :  3.2706749e-01 -1.8160866e+00
   962 :  1.4658451e+00 -1.1199762e+00
   963 : -1.2520631e-02 -1.7871790e+00
   964 :  1.5255058e+00 -9.7141122e-01
   965 :  1.5947862e+00 -8.0403487e-01
   966 :  1.6438436e-01 -1.8094397e+00
   967 :  3.6244022e-01 -1.1349037e+00
   968 : -2.5542442e-01 -1.7559867e+00
Number of triangles 1683
     0 :    795    311    269
     1 :    794    271    313
     2 :    306    421    387
     3 :    310    385    420
     4 :    549    625    297
     5 :    581    350    733
     6 :    582    734    351
     7 :    322    538    628
     8 :     30     31    497
     9 :     67     68    498
    10 :     89     90    499
    11 :    356    372    868
    12 :    585    735    347
    13 :    355    373    866
    14 :     76     77    500
    15 :     43     44    501
    16 :    354    865    374
    17 :    277    556    632
    18 :    300    364    363
    19 :    297    367    368
    20 :    298    365    366
    21 :    591    354    736
    22 :    273    557    631
    23 :    592    737    355
    24 :    350    464    733
    25 :    351    734    465
    26 :    600    738    356
    27 :    299    347    375
    28 :    351    376    855
    29 :    269    311    670
    30 :    271    668    313
    31 :    285    512    579
    32 :    262    516    580
    33 :    347    735    468
    34 :    288    580    516
    35 :    263    579    512
    36 :    263    447    484
    37 :    289    489    548
    38 :    282    492    549
    39 :    354    469    736
    40 :    262    632    448
    41 :    263    631    447
    42 :    355    737    470
    43 :    256    549    492
    44 :    335    348    471
    45 :    339    472    349
    46 :    257    548    489
    47 :    323    846    337
    48 :    337    846    449
    49 :    356    738    473
    50 :    327    426    360
    51 :    299    467    474
    52 :    283    509    483
    53 :    286    508    485
    54 :    524    939    945
    55 :    267    815    518
    56 :    329    373    423
    57 :    262    448    516
    58 :    324    570    630
    59 :    332    555    834
    60 :    294    481    511
    61 :    330    435    362
    62 :    402    883    437
    63 :    401    438    884
    64 :    400    887    439
    65 :    399    897    441
    66 :    398    442    898
    67 :    245    530    246
    68 :    344    698    852
    69 :    279    533    457
    70 :    945    939    260
    71 :    370    501    371
    72 :    274    843    536
    73 :    367    498    368
    74 :    365    499    366
    75 :    363    364    497
    76 :    231    502    232
    77 :    221    504    222
    78 :    235    505    236
    79 :    237    503    238
    80 :    250    506    251
    81 :    217    507    218
    82 :    294    486    481
    83 :    328    429    374
    84 :    268    814    525
    85 :    331    372    431
    86 :    311    411    357
    87 :    313    358    412
    88 :    302    474    672
    89 :    295    511    480
    90 :    327    376    425
    91 :    315    359    413
    92 :    466    625    549
    93 :    317    361    414
    94 :    394    500    698
    95 :    448    632    556
    96 :    447    631    557
    97 :    299    474    347
    98 :    433    518    815
    99 :    263    450    631
   100 :    262    451    632
   101 :    287    518    508
   102 :    200    201    522
   103 :    202    203    521
   104 :    284    517    509
   105 :    156    157    523
   106 :    343    567    452
   107 :    344    453    569
   108 :    345    454    568
   109 :    309    363    415
   110 :    305    416    365
   111 :    307    417    367
   112 :    392    725    487
   113 :    393    488    726
   114 :    432    860    938
   115 :    318    436    403
   116 :    476    536    843
   117 :    299    548    467
   118 :    306    369    418
   119 :    310    419    370
   120 :    453    729    569
   121 :    454    728    568
   122 :    452    567    727
   123 :    306    731    607
   124 :    310    606    732
   125 :    323    823    843
   126 :    468    705    573
   127 :    291    519    478
   128 :     14     15    526
   129 :     16     17    527
   130 :    103    104    528
   131 :    105    106    529
   132 :    277    955    556
   133 :    275    513    475
   134 :    432    525    814
   135 :    278    514    477
   136 :    127    128    531
   137 :    129    130    532
   138 :    273    954    557
   139 :    178    179    534
   140 :    176    177    535
   141 :    257    514    467
   142 :    256    513    466
   143 :    465    700    572
   144 :    335    926    578
   145 :    423    575    709
   146 :    356    473    372
   147 :    355    470    373
   148 :    354    374    469
   149 :    347    468    375
   150 :    351    465    376
   151 :    264    817    510
   152 :    256    466    549
   153 :    257    467    548
   154 :    304    671    486
   155 :    607    731    950
   156 :    606    951    732
   157 :    276    515    476
   158 :    329    422    377
   159 :    144    145    552
   160 :    291    478    566
   161 :    454    590    720
   162 :    453    589    721
   163 :    452    716    588
   164 :    266    481    486
   165 :    268    474    467
   166 :    435    714    587
   167 :     35     36    541
   168 :     60     61    542
   169 :     84     85    543
   170 :     62     63    544
   171 :    355    866    921
   172 :    269    928    795
   173 :    354    920    865
   174 :    271    794    927
   175 :    276    476    823
   176 :    278    477    825
   177 :    293    510    520
   178 :    281    459    538
   179 :    351    855    909
   180 :    279    457    570
   181 :    256    492    557
   182 :    306    418    421
   183 :    310    420    419
   184 :    335    594    502
   185 :    337    596    503
   186 :    339    504    597
   187 :    343    392    567
   188 :    295    480    571
   189 :    344    569    394
   190 :    345    568    393
   191 :    280    458    627
   192 :    257    489    556
   193 :    275    475    820
   194 :    431    576    711
   195 :    321    627    629
   196 :    429    706    574
   197 :    427    573    704
   198 :    425    572    701
   199 :    459    628    538
   200 :    369    698    500
   201 :    258    457    533
   202 :    281    553    459
   203 :    265    812    517
   204 :    574    707    374
   205 :    575    373    708
   206 :    280    554    458
   207 :    432    938    525
   208 :    576    372    710
   209 :    391    464    811
   210 :    258    938    860
   211 :    259    554    485
   212 :    446    510    817
   213 :    261    483    509
   214 :    259    485    508
   215 :    261    553    483
   216 :    270    889    482
   217 :    291    356    868
   218 :    272    484    890
   219 :    476    843    823
   220 :    319    578    926
   221 :    357    487    725
   222 :    358    726    488
   223 :    477    556    955
   224 :    283    483    602
   225 :    114    115    572
   226 :    165    166    550
   227 :    191    192    551
   228 :    475    557    954
   229 :    211    212    573
   230 :     51     52    574
   231 :    138    139    575
   232 :    731    306    387
   233 :    732    385    310
   234 :    187    188    576
   235 :    262    580    482
   236 :    255    511    481
   237 :    255    536    476
   238 :    263    484    579
   239 :    586    360    712
   240 :    360    586    713
   241 :    362    587    715
   242 :    364    588    717
   243 :    368    718    589
   244 :    366    719    590
   245 :    593    723    371
   246 :    371    722    593
   247 :    300    633    482
   248 :    300    482    580
   249 :    298    579    484
   250 :    298    484    634
   251 :    371    430    906
   252 :    256    475    513
   253 :    257    477    514
   254 :    325    853    537
   255 :    477    955    825
   256 :    248    539    249
   257 :    242    540    243
   258 :    120    121    586
   259 :    169    170    587
   260 :    255    515    480
   261 :     28     29    588
   262 :     69     70    589
   263 :     91     92    590
   264 :     45     46    593
   265 :    255    476    515
   266 :    492    890    557
   267 :    267    625    466
   268 :    371    501    722
   269 :    357    616    742
   270 :    358    743    617
   271 :    489    891    556
   272 :    289    601    489
   273 :    359    744    618
   274 :    547    816    967
   275 :    440    517    812
   276 :    368    498    718
   277 :    366    499    719
   278 :    364    717    497
   279 :    361    745    619
   280 :    240    546    241
   281 :    266    524    830
   282 :    422    691    552
   283 :    424    552    692
   284 :    286    485    606
   285 :    255    480    511
   286 :    475    954    820
   287 :    445    482    889
   288 :    258    533    478
   289 :    362    715    491
   290 :    360    713    490
   291 :    318    403    877
   292 :    447    890    484
   293 :    346    608    539
   294 :    264    566    478
   295 :    339    627    925
   296 :    356    877    403
   297 :    389    961    603
   298 :     24     25    567
   299 :     95     96    568
   300 :     73     74    569
   301 :    342    427    428
   302 :    311    859    411
   303 :    313    412    858
   304 :    457    630    570
   305 :    852    698    282
   306 :    262    919    451
   307 :    263    923    450
   308 :    390    604    962
   309 :    342    811    813
   310 :    255    481    536
   311 :    363    746    620
   312 :    367    622    748
   313 :    365    621    747
   314 :    335    471    594
   315 :    339    597    472
   316 :    347    474    887
   317 :    274    834    555
   318 :    265    571    480
   319 :    350    581    398
   320 :    351    399    582
   321 :    282    607    492
   322 :     31    746    497
   323 :     67    498    748
   324 :     89    499    747
   325 :    258    478    519
   326 :    315    413    856
   327 :    333    845    740
   328 :    323    337    823
   329 :    261    459    553
   330 :    328    430    429
   331 :    259    458    554
   332 :    327    425    426
   333 :    317    414    854
   334 :    366    454    892
   335 :    364    894    452
   336 :    347    400    585
   337 :    485    554    889
   338 :    151    152    577
   339 :     30    497    717
   340 :     90    719    499
   341 :     68    718    498
   342 :    380    968    443
   343 :    369    749    623
   344 :    370    624    750
   345 :    354    591    401
   346 :    483    553    888
   347 :    355    402    592
   348 :    335    578    664
   349 :     77    749    500
   350 :     43    501    750
   351 :    291    877    356
   352 :    271    602    483
   353 :    356    403    600
   354 :    268    672    474
   355 :    329    423    422
   356 :    445    919    482
   357 :    372    473    710
   358 :    434    524    945
   359 :    373    470    708
   360 :    374    707    469
   361 :     44    722    501
   362 :    434    830    524
   363 :      9     10    581
   364 :    110    111    582
   365 :    287    508    840
   366 :    284    509    841
   367 :    321    925    627
   368 :    207    208    585
   369 :     55     56    591
   370 :    134    135    592
   371 :    183    184    600
   372 :    884    438    308
   373 :    286    906    840
   374 :    883    316    437
   375 :    887    302    439
   376 :    897    314    441
   377 :    308    666    605
   378 :    898    442    312
   379 :    271    888    512
   380 :    269    516    891
   381 :    362    491    902
   382 :    360    490    903
   383 :    360    426    712
   384 :    509    517    947
   385 :    295    842    511
   386 :    371    723    430
   387 :    287    605    518
   388 :    286    840    508
   389 :    283    841    509
   390 :    269    489    601
   391 :    508    518    946
   392 :    339    349    663
   393 :    335    664    348
   394 :    297    368    953
   395 :    300    894    364
   396 :    298    366    892
   397 :    262    482    919
   398 :     76    500    665
   399 :    339    663    627
   400 :    293    659    510
   401 :    349    905    537
   402 :    348    538    904
   403 :    296    545    816
   404 :    337    449    596
   405 :    451    537    853
   406 :    334    424    479
   407 :    294    511    842
   408 :    446    547    967
   409 :    350    811    464
   410 :    257    556    477
   411 :    256    557    475
   412 :    357    742    487
   413 :    358    488    743
   414 :    296    816    547
   415 :    316    571    673
   416 :    318    566    667
   417 :    889    270    606
   418 :    890    607    272
   419 :    359    490    744
   420 :    328    906    430
   421 :    361    491    745
   422 :    302    887    474
   423 :    346    506    608
   424 :    229    558    230
   425 :    227    560    228
   426 :    225    559    226
   427 :    223    561    224
   428 :    252    562    253
   429 :      1    254    563
   430 :    215    565    216
   431 :    213    564    214
   432 :    270    482    633
   433 :    272    634    484
   434 :    266    486    671
   435 :    316    883    571
   436 :    285    668    512
   437 :    267    466    815
   438 :    268    467    814
   439 :     19     20    616
   440 :    100    101    617
   441 :    124    125    618
   442 :    173    174    619
   443 :    467    514    814
   444 :    288    516    670
   445 :    327    360    861
   446 :    284    660    517
   447 :    330    362    863
   448 :     32     33    620
   449 :     87     88    621
   450 :     65     66    622
   451 :    466    513    815
   452 :     78     79    623
   453 :     41     42    624
   454 :    304    809    443
   455 :    293    520    724
   456 :    309    415    850
   457 :    307    848    417
   458 :    305    849    416
   459 :    510    967    520
   460 :    344    394    698
   461 :    363    497    746
   462 :    367    748    498
   463 :    365    747    499
   464 :    283    855    841
   465 :    291    739    519
   466 :    308    605    884
