Number of nodes 185 
   143 :  7.9711142e-01 -1.5123202e-01 
   144 : -7.9867801e-01  1.5154654e-01 
   145 :  4.8378953e-01  5.2521437e-01 
   146 : -4.8367977e-01 -5.2525744e-01 
   147 : -5.2584725e-01  4.8395276e-01 
   148 :  5.2525432e-01 -4.8379829e-01 
   149 : -5.7574809e-01 -3.1689676e-01 
   150 :  5.7578374e-01  3.1682406e-01 
   151 : -3.1693071e-01  5.7574673e-01 
   152 :  3.1691439e-01 -5.7581456e-01 
   153 : -3.0173174e-01 -4.1136311e-01 
   154 :  3.0204312e-01  4.1124751e-01 
   155 :  4.1135465e-01 -3.0209510e-01 
   156 : -4.1186332e-01  3.0194822e-01 
   157 :  8.3543017e-01  6.6663659e-01 
   158 : -8.3542280e-01 -6.6663975e-01 
   159 : -6.6663448e-01  8.3545714e-01 
   160 :  6.6664035e-01 -8.3543078e-01 
   161 : -7.1131067e-01 -2.4985276e-01 
   162 :  7.1124416e-01  2.4985406e-01 
   163 : -2.4988144e-01  7.1121803e-01 
   164 :  2.4991905e-01 -7.1126102e-01 
   165 : -2.0189274e-01  8.5177398e-01 
   166 :  2.0192001e-01 -8.5179028e-01 
   167 :  8.5178467e-01  2.0188915e-01 
   168 : -8.5187674e-01 -2.0185651e-01 
   169 : -7.4921313e-01 -3.5250124e-01 
   170 :  7.4921564e-01  3.5249264e-01 
   171 : -3.5251357e-01  7.4921638e-01 
   172 :  3.5252759e-01 -7.4922464e-01 
   173 :  8.4451891e-01  5.0054382e-01 
   174 : -8.4450664e-01 -5.0054850e-01 
   175 : -5.0055120e-01  8.4453813e-01 
   176 :  5.0055348e-01 -8.4452098e-01 
   177 :  3.4848687e-01  6.9371872e-01 
   178 : -3.4840581e-01 -6.9373678e-01 
   179 :  6.9373623e-01 -3.4848797e-01 
   180 : -6.9571816e-01  3.4891023e-01 
   181 :  8.3454388e-01  8.3478157e-01 
   182 : -8.3477759e-01  8.3456515e-01 
   183 : -8.3454143e-01 -8.3478252e-01 
   184 :  8.3478257e-01 -8.3454396e-01 
Number of quads 160 
     0 :     54     80     45     46 
     1 :     56     77     12     13 
     2 :     53     79     34     35 
     3 :     55     78     23     24 
     4 :     69    117    113     51 
     5 :     70    118    114     52 
     6 :     72    119    115     49 
     7 :     71    120    116     50 
     8 :    100    116    133     60 
     9 :     99    115    134     59 
    10 :     98    114    135     57 
    11 :     97    113    136     58 
    12 :    134     64    137    126 
    13 :    132     69    137     64 
    14 :    133     61    138    125 
    15 :    129     70    138     61 
    16 :    135     63    139    127 
    17 :    131     72    139     63 
    18 :    136     62    140    128 
    19 :    130     71    140     62 
    20 :     43     44    105    141 
    21 :     21     22    106    142 
    22 :     32     33    108    144 
    23 :     10     11    107    143 
    24 :     48    130     69    132 
    25 :     62    117     69    130 
    26 :     48    131     70    129 
    27 :     63    118     70    131 
    28 :     48    129     71    130 
    29 :     61    120     71    129 
    30 :     48    132     72    131 
    31 :     64    119     72    132 
    32 :     90     78     55     86 
    33 :     91     79     53     87 
    34 :     89     80     54     85 
    35 :     92     77     56     88 
    36 :    154     93    145     73 
    37 :    153     94    146     74 
    38 :    156     96    147     76 
    39 :    155     95    148     75 
    40 :    109     97    141     65 
    41 :    110     98    142     66 
    42 :    112     99    143     67 
    43 :    111    100    144     68 
    44 :     51    109     93    154 
    45 :     52    110     94    153 
    46 :     49    112     95    155 
    47 :     50    111     96    156 
    48 :     51    113     97    109 
    49 :     52    114     98    110 
    50 :     49    115     99    112 
    51 :     50    116    100    111 
    52 :     62    136    113    117 
    53 :     63    135    114    118 
    54 :     64    134    115    119 
    55 :     61    133    116    120 
    56 :     70     52    153    138 
    57 :     74    125    138    153 
    58 :     69     51    154    137 
    59 :     73    126    137    154 
    60 :     72     49    155    139 
    61 :     75    127    139    155 
    62 :     71     50    156    140 
    63 :     76    128    140    156 
    64 :     33     34     79    108 
    65 :     11     12     77    107 
    66 :     22     23     78    106 
    67 :     44     45     80    105 
    68 :     32    144    104     31 
    69 :     60    104    144    100 
    70 :     10    143    103      9 
    71 :     59    103    143     99 
    72 :     21    142    102     20 
    73 :     57    102    142     98 
    74 :     43    141    101     42 
    75 :     58    101    141     97 
    76 :     91     87    123    147 
    77 :     92     88    124    148 
    78 :     90     86    122    146 
    79 :     89     85    121    145 
    80 :    147    123    151     76 
    81 :     76    151    136    128 
    82 :    148    124    152     75 
    83 :     75    152    135    127 
    84 :    146    122    149     74 
    85 :     74    149    133    125 
    86 :    145    121    150     73 
    87 :     73    150    134    126 
    88 :    133    149    161     60 
    89 :    134    150    162     59 
    90 :    136    151    163     58 
    91 :    135    152    164     57 
    92 :     58    163    165    101 
    93 :     57    164    166    102 
    94 :     59    162    167    103 
    95 :     60    161    168    104 
    96 :    161    149    122    169 
    97 :    162    150    121    170 
    98 :    163    151    123    171 
    99 :    164    152    124    172 
   100 :      6    173    157      5 
   101 :     28    174    158     27 
   102 :     39    175    159     38 
   103 :     17    176    160     16 
   104 :    109     65    177     93 
   105 :     80     89    177    105 
   106 :    145     93    177     89 
   107 :    141    105    177     65 
   108 :    110     66    178     94 
   109 :     78     90    178    106 
   110 :    146     94    178     90 
   111 :    142    106    178     66 
   112 :    112     67    179     95 
   113 :     77     92    179    107 
   114 :    148     95    179     92 
   115 :    143    107    179     67 
   116 :    111     68    180     96 
   117 :     79     91    180    108 
   118 :    147     96    180     91 
   119 :    144    108    180     68 
   120 :     81    168    161    169 
   121 :     82    167    162    170 
   122 :     83    165    163    171 
   123 :     84    166    164    172 
   124 :     31    104    168     30 
   125 :     30    168     81     29 
   126 :      9    103    167      8 
   127 :      8    167     82      7 
   128 :     20    102    166     19 
   129 :     19    166     84     18 
   130 :     42    101    165     41 
   131 :     41    165     83     40 
   132 :     18     84    176     17 
   133 :     88    160    176    124 
   134 :     84    172    124    176 
   135 :     40     83    175     39 
   136 :     87    159    175    123 
   137 :     83    171    123    175 
   138 :      7     82    173      6 
   139 :     85    157    173    121 
   140 :     82    170    121    173 
   141 :     29     81    174     28 
   142 :     86    158    174    122 
   143 :     81    169    122    174 
   144 :     47      0      4    181 
   145 :     36      3     37    182 
   146 :     25      2     26    183 
   147 :     15    184     14      1 
   148 :     35     36    182     53 
   149 :     13     14    184     56 
   150 :     24     25    183     55 
   151 :     46     47    181     54 
   152 :     37     38    159    182 
   153 :     87     53    182    159 
   154 :     15     16    160    184 
   155 :     88     56    184    160 
   156 :     26     27    158    183 
   157 :     86     55    183    158 
   158 :      4      5    157    181 
   159 :     85     54    181    157 
