Number of nodes 3320
  1784 :  4.1537435e-01 -1.0992914e-01
  1785 :  3.9435541e-01 -1.7099308e-01
  1786 : -2.4784368e-01 -3.5125581e-01
  1787 : -1.9057340e-01 -3.8525351e-01
  1788 :  4.4487432e-01  1.8112381e+00
  1789 : -1.4946110e+00  1.1086942e+00
  1790 :  1.6647031e+00 -6.1956326e-01
  1791 : -1.1195528e+00  1.6179946e+00
  1792 :  5.2506189e-02  1.6514003e+00
  1793 : -1.4891167e+00  1.2915483e+00
  1794 :  3.2498668e-01  1.9442092e+00
  1795 :  1.8200541e-02  7.8981703e-01
  1796 :  2.2389563e-01 -1.5653574e+00
  1797 : -2.8161401e-01 -1.9510685e+00
  1798 :  1.4600551e+00 -1.3244673e+00
  1799 : -2.6940225e-01  3.3291192e-01
  1800 : -1.2271068e+00  2.1507702e-01
  1801 : -8.5085983e-01  1.6219745e+00
  1802 : -4.6915916e-01 -5.3378815e-01
  1803 : -2.1042607e-01  1.5585485e+00
  1804 : -1.1277304e+00 -1.3092303e+00
  1805 : -1.3696340e+00  4.3239134e-01
  1806 :  3.4219141e-01 -2.5754324e-01
  1807 : -1.0207270e-01 -4.1667346e-01
  1808 :  4.2182409e-01  7.4869917e-02
  1809 :  3.7863734e-01  2.0047049e-01
  1810 :  1.4476026e-01  4.0323578e-01
  1811 :  2.5849292e-01  3.4229995e-01
  1812 :  1.5347646e+00 -1.2279092e+00
  1813 : -4.0071519e-01 -1.9242377e+00
  1814 :  5.7201439e-01 -4.0308862e-01
  1815 : -7.6069434e-01  6.7114870e-01
  1816 : -3.5619595e-01 -2.3745377e-01
  1817 :  8.3737385e-02 -4.2008157e-01
  1818 :  1.4694627e+00  1.1721627e+00
  1819 : -1.4249066e+00 -1.2259357e+00
  1820 :  5.1923578e-01 -1.4198475e+00
  1821 :  1.6855835e+00 -9.6617419e-02
  1822 :  1.2647488e+00  1.1203065e+00
  1823 :  1.7105152e+00  2.1850033e-01
  1824 : -1.7010282e+00 -2.8162622e-01
  1825 :  1.8950468e+00  5.3446927e-01
  1826 :  1.8600311e+00  6.4599704e-01
  1827 :  1.8401107e+00  7.0068669e-01
  1828 :  1.8788294e+00  5.9005800e-01
  1829 : -1.8739487e+00 -6.0444340e-01
  1830 : -1.8128759e+00 -7.6839302e-01
  1831 : -1.8350285e+00 -7.1515943e-01
  1832 : -1.8552855e+00 -6.5957208e-01
  1833 : -1.6961012e+00  4.9483050e-02
  1834 : -1.6870951e+00 -3.0211364e-02
  1835 :  7.9397739e-01 -1.3501834e+00
  1836 :  7.1586824e-01 -1.0097997e+00
  1837 : -1.5671866e+00  3.0137063e-01
  1838 :  1.1293537e-01 -6.3340211e-01
  1839 : -1.0919620e+00  1.2414387e+00
  1840 :  1.7773991e+00  5.0505128e-01
  1841 : -1.7596338e+00 -5.7386651e-01
  1842 : -3.7214903e-01  2.1181456e-01
  1843 : -1.8941288e-01  3.7948212e-01
  1844 : -1.2217840e+00 -1.1690854e+00
  1845 :  6.8472335e-01  1.2999364e-01
  1846 : -1.8051868e-01  7.7781682e-01
  1847 : -4.2657545e-01 -2.8103833e-02
  1848 : -3.9917812e-01 -1.5464243e-01
  1849 :  2.0370460e-01 -3.7386516e-01
  1850 :  7.3456173e-02 -5.0756018e-01
  1851 :  5.0710628e-01  5.2534226e-02
  1852 : -1.1202867e+00 -1.6194513e+00
  1853 : -1.0720920e+00 -1.6517614e+00
  1854 :  2.2450876e-02  4.2583822e-01
  1855 : -1.0058045e-01  4.1081390e-01
  1856 :  5.5282299e-01  6.9329715e-01
  1857 :  1.3192409e+00 -4.1023385e-02
  1858 : -3.2911328e-01 -1.4810621e+00
  1859 : -3.2642846e-01  1.1435422e+00
  1860 :  1.1940302e+00 -9.3812244e-01
  1861 : -6.7058163e-01 -1.6330433e-01
  1862 :  1.4710154e-01  4.9076923e-01
  1863 :  4.3933839e-01  2.6358116e-01
  1864 : -3.6588415e-01  6.2123210e-01
  1865 : -6.5511067e-01  8.7188401e-01
  1866 : -7.1041591e-01  2.6075435e-01
  1867 : -1.2483866e+00  1.4266009e+00
  1868 : -7.6961890e-01 -7.7514066e-01
  1869 : -3.2171385e-02  1.9086383e+00
  1870 : -1.3489216e+00  1.4368833e+00
  1871 : -1.3056461e+00  1.4763168e+00
  1872 : -1.8988755e+00  7.6812648e-02
  1873 :  9.1862815e-02 -1.2356025e+00
  1874 : -3.9058692e-01 -1.8740355e+00
  1875 :  1.4949829e+00 -1.1956715e+00
  1876 : -1.1639258e+00  1.5015697e+00
  1877 : -1.9046369e+00  1.5755671e-01
  1878 :  4.7307654e-02  1.9093005e+00
  1879 :  1.3151652e+00 -1.4656013e+00
  1880 : -2.2349149e-02 -1.9696899e+00
  1881 : -8.0036211e-02 -1.9681901e+00
  1882 :  1.2716557e+00 -1.5035087e+00
  1883 : -9.7252110e-01  1.7141049e+00
  1884 : -1.0227993e+00  1.6827675e+00
  1885 : -1.2532611e+00  4.7790775e-01
  1886 :  3.0561753e-02 -1.5883569e+00
  1887 : -1.8862232e+00  3.7703933e-01
  1888 : -4.4335122e-01  2.5983598e-01
  1889 :  7.0177870e-01  6.1936789e-01
  1890 :  9.8775232e-01 -1.2404818e+00
  1891 : -1.0223579e+00 -1.6837612e+00
  1892 :  1.2135180e+00  1.4923387e+00
  1893 :  1.8772452e+00 -4.1910842e-01
  1894 : -3.1598487e-01  9.4507057e-01
  1895 : -3.2016161e-01  1.6486864e+00
  1896 : -5.4961042e-01  1.7428841e+00
  1897 : -2.6343649e-01 -1.8912056e+00
  1898 :  1.4079065e+00 -1.2899058e+00
  1899 :  1.9824051e-01 -6.4644557e-01
  1900 :  1.7460287e+00  9.1511468e-01
  1901 :  1.7177664e+00  9.6652610e-01
  1902 : -1.6806988e+00 -1.0296338e+00
  1903 : -1.7108503e+00 -9.7930708e-01
  1904 :  1.1336937e+00 -1.6127010e+00
  1905 :  1.5357256e-01 -1.9653197e+00
  1906 :  9.5128192e-02 -1.9690141e+00
  1907 :  1.1810961e+00 -1.5783149e+00
  1908 : -1.6169030e+00  1.1276994e+00
  1909 : -1.5826931e+00  1.1752292e+00
  1910 :  4.7121969e-01  1.9141664e+00
  1911 :  5.2786895e-01  1.8993250e+00
  1912 : -3.8152936e-01 -1.6825538e+00
  1913 : -6.8710736e-01  1.2013514e+00
  1914 :  6.9483169e-01 -1.8448246e+00
  1915 :  6.3972761e-01 -1.8646495e+00
  1916 :  1.1865781e+00  1.2649207e+00
  1917 :  1.7151184e+00 -2.5735339e-01
  1918 : -1.3433864e+00 -1.3747666e+00
  1919 : -7.2537339e-01  1.7479344e+00
  1920 :  3.1017806e-01  1.8818906e+00
  1921 : -1.4377751e+00  1.2555061e+00
  1922 :  6.0599298e-01 -2.9723156e-01
  1923 : -2.8203986e-01 -6.0915072e-01
  1924 :  1.8706349e+00  1.2779275e-01
  1925 : -1.5162334e+00 -1.0786415e+00
  1926 : -1.4864113e+00 -1.1428864e+00
  1927 :  1.5552345e+00  1.0216063e+00
  1928 :  1.5278195e+00  1.0869136e+00
  1929 : -5.4577316e-01  1.6737971e+00
  1930 : -9.5704931e-02  1.0419798e+00
  1931 :  1.9476850e+00  3.0625916e-01
  1932 :  1.9551654e+00  2.4901463e-01
  1933 : -1.9438836e+00 -3.1991918e-01
  1934 : -1.9349720e+00 -3.7835803e-01
  1935 :  1.3666088e+00 -1.0545013e+00
  1936 : -1.2814183e+00 -1.1114239e+00
  1937 : -8.6197234e-01 -1.4378750e+00
  1938 :  7.3872810e-02 -1.8948294e+00
  1939 :  1.1502180e+00 -1.5075921e+00
  1940 :  1.6037126e+00  3.5783141e-01
  1941 : -1.5893286e+00 -4.1712512e-01
  1942 : -5.1704839e-01  1.0334421e+00
  1943 : -1.5610317e+00 -5.1101648e-01
  1944 :  1.5789278e+00  4.5270934e-01
  1945 : -1.5371323e+00  6.4583384e-01
  1946 :  4.8975730e-01  1.6726299e+00
  1947 : -1.3505646e-01  1.9686476e+00
  1948 : -1.4480134e+00  9.7758301e-01
  1949 : -1.9540725e+00  2.6050491e-01
  1950 : -1.9454979e+00  3.2073918e-01
  1951 :  1.5103463e-01 -1.8622884e+00
  1952 :  1.0714761e+00 -1.5319494e+00
  1953 : -1.9683190e+00 -1.1708640e-01
  1954 : -1.9639726e+00 -1.7550043e-01
  1955 : -2.5555639e-01  1.9551679e+00
  1956 : -3.1488348e-01  1.9462788e+00
  1957 :  3.2932728e-01 -1.9438867e+00
  1958 :  1.0361868e+00 -1.6775900e+00
  1959 :  2.7007013e-01 -1.9532162e+00
  1960 :  9.8456629e-01 -1.7081524e+00
  1961 : -7.6778878e-01  8.1525944e-01
  1962 :  1.3941912e+00  1.2565928e+00
  1963 :  1.8714474e+00 -1.1916429e-01
  1964 : -1.2309010e+00 -1.4579364e+00
  1965 : -1.3466269e+00 -1.3074998e+00
  1966 : -9.0798150e-01 -1.6745416e+00
  1967 : -2.2321951e-01  1.3428441e+00
  1968 : -1.8038463e+00  7.9671151e-01
  1969 : -1.7786053e+00  8.5112296e-01
  1970 :  8.8283034e-01  1.7632985e+00
  1971 :  8.2871019e-01  1.7891582e+00
  1972 : -1.5451074e+00  1.2159664e+00
  1973 :  4.1629611e-01  1.9216220e+00
  1974 : -1.6482365e+00 -5.9966052e-01
  1975 :  1.6705489e+00  5.3960655e-01
  1976 : -7.8865453e-01 -1.8071740e+00
  1977 :  1.7856741e+00 -8.3671349e-01
  1978 :  1.7592346e+00 -8.9054699e-01
  1979 : -8.4333874e-01 -1.7825547e+00
  1980 :  1.0328513e+00 -8.3066846e-01
  1981 : -1.0819110e+00 -1.4708717e+00
  1982 :  3.8722670e-01 -1.3778841e+00
  1983 :  1.3218579e+00  1.0627147e+00
  1984 :  1.9709967e+00  7.0873016e-02
  1985 :  1.9662412e+00  1.3567469e-01
  1986 :  5.8400721e-01 -8.7329565e-01
  1987 : -1.6006750e+00 -1.1520955e+00
  1988 : -1.5657477e+00 -1.1991326e+00
  1989 :  1.6423444e+00  1.0918744e+00
  1990 :  1.6091874e+00  1.1401758e+00
  1991 :  1.7669021e+00  8.6393396e-01
  1992 :  1.9256118e+00  4.2083951e-01
  1993 :  1.8164927e+00  7.5132354e-01
  1994 :  1.9339354e+00  3.5971658e-01
  1995 :  1.7968899e+00  8.1010687e-01
  1996 :  1.9062643e+00  4.7956930e-01
  1997 : -1.7873466e+00 -8.1824492e-01
  1998 : -1.7336095e+00 -9.2893660e-01
  1999 : -1.9086601e+00 -4.9203989e-01
  2000 : -1.8871456e+00 -5.5001090e-01
  2001 : -1.9192473e+00 -4.3126813e-01
  2002 : -1.7655750e+00 -8.7625995e-01
  2003 : -1.6440850e+00  1.0795861e+00
  2004 : -1.6805965e+00  1.0299287e+00
  2005 : -1.7082086e+00  9.7411632e-01
  2006 :  6.3925152e-01  1.8645416e+00
  2007 :  5.7947282e-01  1.8795566e+00
  2008 :  6.9609188e-01  1.8391127e+00
  2009 : -6.5547943e-01 -1.8544297e+00
  2010 :  1.6572342e+00 -1.0671149e+00
  2011 : -5.3874179e-01 -1.8944530e+00
  2012 :  1.6221799e+00 -1.1170172e+00
  2013 :  1.6866628e+00 -1.0117960e+00
  2014 : -5.9755333e-01 -1.8783209e+00
  2015 :  1.3625657e-01 -1.0400423e+00
  2016 :  4.2528300e-01 -4.4886298e-01
  2017 :  5.7812745e-01  3.1739742e-01
  2018 :  6.2370462e-01  2.5071407e-01
  2019 :  8.5742562e-01 -1.7699622e+00
  2020 :  5.2823609e-01 -1.8990710e+00
  2021 :  5.8622235e-01 -1.8779154e+00
  2022 :  7.4452507e-01 -1.8209608e+00
  2023 :  4.6679652e-01 -1.9104264e+00
  2024 :  8.0269835e-01 -1.8003276e+00
  2025 : -4.5193935e-01  1.9132771e+00
  2026 :  2.6148040e-01 -3.9407911e-01
  2027 :  1.3908164e+00  3.6808889e-01
  2028 : -1.3762356e+00 -4.1951182e-01
  2029 :  3.2172640e-01 -1.1773753e+00
  2030 : -1.9038960e+00  4.9475262e-01
  2031 : -1.9311321e+00  3.7446109e-01
  2032 : -1.9227261e+00  4.3652493e-01
  2033 :  1.1523205e+00  1.5942892e+00
  2034 :  1.2038412e+00  1.5614173e+00
  2035 :  1.2508295e+00  1.5188926e+00
  2036 :  1.9229839e+00 -4.1682440e-01
  2037 :  1.9663122e+00 -6.9617231e-02
  2038 :  1.8924070e+00 -5.3702529e-01
  2039 :  1.9124621e+00 -4.7931884e-01
  2040 : -1.3643692e+00 -1.4164089e+00
  2041 :  3.4651084e-01 -1.6533136e+00
  2042 : -2.8959415e-01  5.1238134e-01
  2043 : -1.6340804e+00 -7.5850051e-01
  2044 :  1.6638055e+00  6.9601271e-01
  2045 :  5.8535626e-01 -1.3122172e+00
  2046 :  1.0747365e+00 -6.4018168e-01
  2047 :  1.7180336e+00  7.6407441e-01
  2048 : -1.6884820e+00 -8.2733159e-01
  2049 :  1.4646133e+00 -7.9550988e-01
  2050 :  7.0448351e-01  1.7608451e+00
  2051 : -1.6649283e+00  9.0864720e-01
  2052 :  5.0023549e-01  5.3031261e-01
  2053 : -7.4783882e-01  8.5746017e-02
  2054 :  1.8047864e+00 -6.3993855e-01
  2055 : -1.4671261e+00  7.4903318e-01
  2056 :  1.0196791e+00  1.6205897e+00
  2057 : -1.8184116e+00  5.9952812e-01
  2058 : -4.5108479e-01 -1.3315796e-01
  2059 : -1.8947683e+00  5.4941304e-01
  2060 : -1.8771709e+00  6.0647303e-01
  2061 :  1.1104618e+00  1.6306062e+00
  2062 :  1.0605460e+00  1.6633769e+00
  2063 : -6.2631948e-01 -1.5517669e+00
  2064 : -7.6032464e-01 -1.3268300e+00
  2065 :  1.8632260e+00 -6.4813093e-01
  2066 :  1.8820852e+00 -5.9149879e-01
  2067 :  2.1239258e-01  6.0686540e-01
  2068 :  2.8914698e-01  6.0287097e-01
  2069 :  6.2121184e-01  1.6753433e+00
  2070 : -1.5461837e+00  8.9628669e-01
  2071 :  1.2500541e+00 -1.3797418e+00
  2072 : -8.4531604e-02 -1.8598869e+00
  2073 :  5.5661395e-01 -5.0206835e-01
  2074 : -1.7123577e+00 -3.6342995e-01
  2075 :  1.7247034e+00  2.9964293e-01
  2076 :  1.2358227e+00  9.0978027e-01
  2077 : -1.1963742e+00 -9.5352733e-01
  2078 :  1.7849165e+00  4.8917070e-02
  2079 : -8.5085423e-02 -7.1788008e-01
  2080 :  1.4305073e+00 -5.5001781e-01
  2081 :  8.5896305e-01 -1.6907087e+00
  2082 :  4.1563377e-01 -1.8498451e+00
  2083 : -4.0167816e-01  1.8530285e+00
  2084 : -4.6654827e-01 -7.5983362e-02
  2085 : -5.9190759e-01 -1.4107481e+00
  2086 : -1.6449965e+00  1.3185588e-01
  2087 :  1.3599590e+00  1.4292533e+00
  2088 :  1.4029818e+00  1.3874384e+00
  2089 :  1.9609241e+00 -2.1936302e-01
  2090 :  1.9530747e+00 -2.7884269e-01
  2091 :  7.8350438e-01  1.3166001e+00
  2092 :  1.5344703e+00 -9.3493207e-01
  2093 : -5.8733050e-01 -1.6981391e+00
  2094 : -4.4263839e-01 -8.9551658e-01
  2095 : -1.8595842e+00  6.6028263e-01
  2096 :  1.0127091e+00  1.6936490e+00
  2097 :  1.8444255e+00 -7.0155479e-01
  2098 : -1.4569534e-01  5.4919628e-01
  2099 :  1.2089032e+00 -1.4576920e+00
  2100 : -3.1519585e-03 -1.8937537e+00
  2101 : -4.2496451e-01  1.7459068e+00
  2102 : -1.2149461e+00 -1.5535831e+00
  2103 : -1.2637008e+00 -1.5152564e+00
  2104 : -3.1646049e-01  2.8849185e-01
  2105 : -7.4244585e-01 -1.5001224e+00
  2106 :  1.1424587e+00 -1.2122337e+00
  2107 : -8.7867128e-01  1.5131555e+00
  2108 : -3.1049840e-01  1.8571345e+00
  2109 :  3.2429727e-01 -1.8548088e+00
  2110 :  9.3169523e-01 -1.6362850e+00
  2111 :  9.1309019e-01 -3.9917597e-01
  2112 :  2.7119085e-01  1.7159252e+00
  2113 : -1.3021001e+00  1.1498699e+00
  2114 :  4.3528684e-01 -1.7447723e+00
  2115 : -4.6037423e-01 -1.6925196e+00
  2116 :  1.7662490e+00  6.9228803e-01
  2117 : -1.7414412e+00 -7.5885607e-01
  2118 : -8.1719492e-01  1.7954207e+00
  2119 : -8.7127169e-01  1.7715148e+00
  2120 : -7.6369823e-01  1.8197922e+00
  2121 :  6.6086710e-01  1.5383995e+00
  2122 : -4.3380566e-01 -2.1162454e-01
  2123 :  1.9692079e+00 -1.3182296e-01
  2124 : -1.1941558e+00  1.5724416e+00
  2125 : -1.2338449e+00  1.5323829e+00
  2126 : -1.9716681e+00  8.7918885e-02
  2127 : -1.9671848e+00  1.4943746e-01
  2128 : -2.1986934e-02  1.9735401e+00
  2129 :  3.8041411e-02  1.9730264e+00
  2130 : -1.4136316e+00  1.3773548e+00
  2131 :  2.1213735e-01  1.9622585e+00
  2132 : -1.9734774e+00 -2.9315925e-02
  2133 : -4.4858741e-01  6.2297257e-01
  2134 : -1.8410993e+00  7.1360185e-01
  2135 :  9.6449237e-01  1.7229710e+00
  2136 :  1.8247635e+00 -7.5444956e-01
  2137 : -9.7217962e-01 -1.7133046e+00
  2138 :  5.0924901e-01  2.8517184e-04
  2139 : -2.5207257e-01  4.0507548e-01
  2140 : -4.3644653e-01  2.0679611e-01
  2141 : -8.3622680e-01 -5.5050267e-01
  2142 : -1.0865290e-01 -1.6629131e+00
  2143 : -5.1363727e-01  1.9036871e+00
  2144 :  1.4638634e+00  1.3239863e+00
  2145 :  1.5398993e+00  1.2347251e+00
  2146 : -1.4123478e+00 -1.3763157e+00
  2147 : -1.4929989e+00 -1.2910459e+00
  2148 :  7.4232171e-01  5.1041545e-02
  2149 : -7.3984712e-01 -8.4729303e-02
  2150 :  1.5349458e+00  4.4255984e-02
  2151 :  5.2238025e-01  1.5343878e+00
  2152 : -5.9948008e-01  1.6372651e+00
  2153 : -1.3800918e+00  8.4982818e-01
  2154 :  6.5414773e-02  1.8625370e+00
  2155 : -1.3124069e+00  1.3693901e+00
  2156 :  1.3930611e-01  1.8908250e+00
  2157 : -1.6967467e+00  8.2343705e-01
  2158 :  7.8325219e-01  1.7156681e+00
  2159 : -6.2673107e-01  1.8719466e+00
  2160 : -7.4449379e-01 -1.7316177e+00
  2161 :  1.6770856e+00 -8.6035691e-01
  2162 :  7.6529871e-01 -1.6214530e+00
  2163 : -1.0156889e+00  1.5142495e+00
  2164 : -3.6386158e-01  8.2412701e-01
  2165 : -1.5029845e+00  1.2679976e+00
  2166 :  3.5067968e-01  1.9348916e+00
  2167 :  1.4740196e+00 -1.3016056e+00
  2168 : -3.0694256e-01 -1.9423433e+00
  2169 :  1.1654701e+00  1.4777812e+00
  2170 :  1.8305119e+00 -4.3745059e-01
  2171 : -1.7348092e+00 -4.9661476e-01
  2172 :  1.7502860e+00  4.2982523e-01
  2173 :  1.5358520e+00  8.1761953e-01
  2174 : -1.5044550e+00 -8.7408225e-01
  2175 : -3.7229783e-01 -1.9386587e+00
  2176 :  1.5220479e+00 -1.2571290e+00
  2177 :  1.4336214e+00 -1.0117099e+00
  2178 :  1.8758129e+00  6.1987974e-01
  2179 : -1.8512591e+00 -6.8985828e-01
  2180 : -1.1474262e+00 -1.6067384e+00
  2181 : -1.1947954e+00 -1.5721442e+00
  2182 : -1.6408893e-01  1.8290099e+00
  2183 : -6.6674545e-01 -1.7774532e+00
  2184 :  1.6463023e+00 -9.4527792e-01
  2185 :  8.6762374e-01  5.4920258e-01
  2186 : -1.3729567e+00  1.4196081e+00
  2187 : -1.2859124e+00  1.4982718e+00
  2188 :  1.9654272e+00 -1.9035410e-01
  2189 :  1.4244941e+00  1.3674630e+00
  2190 : -6.5599407e-01  1.0579159e+00
  2191 : -1.0992385e-01 -1.9713861e+00
  2192 :  1.2522225e+00 -1.5265599e+00
  2193 :  7.3320310e-03 -1.9744348e+00
  2194 :  1.3406608e+00 -1.4495085e+00
  2195 : -1.0512139e+00  1.6726160e+00
  2196 : -9.5048868e-01  1.7361327e+00
  2197 :  5.3948503e-01  1.7465201e+00
  2198 : -1.5285083e+00  1.0025175e+00
  2199 : -1.0500372e+00 -1.6721090e+00
  2200 :  1.8923530e+00 -5.6398190e-01
  2201 :  1.1355888e+00  1.6153969e+00
  2202 : -1.9044466e+00  5.2168183e-01
  2203 :  1.7102284e+00  9.9676716e-01
  2204 : -1.6720432e+00 -1.0595741e+00
  2205 :  1.2063482e+00 -1.5631103e+00
  2206 :  6.5977362e-02 -1.9733821e+00
  2207 :  1.8304138e-01 -1.9659821e+00
  2208 :  1.1114012e+00 -1.6319857e+00
  2209 : -1.3514747e+00 -1.4396028e+00
  2210 :  1.9358721e+00 -3.9303746e-01
  2211 :  1.9740831e+00 -4.3991428e-02
  2212 :  1.2756863e+00  1.5082121e+00
  2213 : -1.9432883e+00  3.5009977e-01
  2214 : -4.2916472e-01  1.9273675e+00
  2215 :  4.4346716e-01 -1.9241269e+00
  2216 :  7.2334128e-01 -1.8373092e+00
  2217 :  6.1296453e-01 -1.8770195e+00
  2218 :  8.8400063e-01 -1.7656360e+00
  2219 : -1.9658973e+00 -2.0560241e-01
  2220 : -1.9741727e+00 -8.8000547e-02
  2221 : -2.2583853e-01  1.9647303e+00
  2222 :  2.4136260e-01 -1.9597241e+00
  2223 :  1.0624605e+00 -1.6643173e+00
  2224 :  1.7063480e+00 -9.9362728e-01
  2225 :  1.6144760e+00 -1.1454619e+00
  2226 : -6.8222763e-01 -1.8529663e+00
  2227 : -5.1468208e-01 -1.9114701e+00
  2228 :  7.2334044e-01  1.8373070e+00
  2229 :  5.5693963e-01  1.8943961e+00
  2230 : -1.7280614e+00  9.5536499e-01
  2231 : -1.6361705e+00  1.1053799e+00
  2232 : -1.8062348e+00 -7.9776643e-01
  2233 : -1.9320258e+00 -4.0766624e-01
  2234 : -1.8880734e+00 -5.7800873e-01
  2235 : -1.7280607e+00 -9.5536461e-01
  2236 :  1.8346075e+00  7.3015793e-01
  2237 :  1.9082310e+00  5.0751338e-01
  2238 :  1.9458289e+00  3.3565655e-01
  2239 :  1.7623384e+00  8.9054977e-01
  2240 : -1.8178646e+00  7.7084119e-01
  2241 :  9.1011704e-01  1.7522885e+00
  2242 : -1.5676278e+00  1.2005726e+00
  2243 :  4.4346171e-01  1.9241032e+00
  2244 : -8.7085302e-01 -1.7721321e+00
  2245 :  1.8002420e+00 -8.1115095e-01
  2246 : -1.0160392e+00 -1.5955821e+00
  2247 :  2.2100050e-01 -4.6237442e-01
  2248 : -1.7410031e-01 -1.8918360e+00
  2249 :  1.3394480e+00 -1.3473060e+00
  2250 : -7.3355477e-01  1.4738341e+00
  2251 :  5.3744362e-01 -1.7520313e+00
  2252 :  1.7576549e+00 -7.0756057e-01
  2253 :  1.6938408e+00 -1.8331292e-02
  2254 :  9.4083196e-01  1.6444807e+00
  2255 : -1.7728571e+00  6.6817527e-01
  2256 : -5.1172389e-01 -1.0321687e-02
  2257 : -1.0920688e+00 -4.0972368e-01
  2258 : -3.8688945e-01 -5.1470423e-01
  2259 :  1.1104590e+00  3.7118684e-01
  2260 : -1.2915580e-01  4.0617631e-01
  2261 : -3.3446973e-01  2.6616887e-01
  2262 :  1.3792898e+00 -8.9132089e-01
  2263 : -1.3100233e+00  1.0095688e+00
  2264 :  3.6876378e-01  1.6059372e+00
  2265 :  1.7992983e+00  3.3127539e-01
  2266 : -1.7857589e+00 -3.9784799e-01
  2267 :  2.5174749e-01 -1.3741820e+00
  2268 :  1.8734868e+00 -1.9797891e-02
  2269 : -5.0709704e-01  3.7321716e-01
  2270 : -6.1929094e-01 -2.5507288e-01
  2271 : -6.3681334e-01 -1.1901000e+00
  2272 : -1.9179573e-01 -5.3238019e-01
  2273 : -1.8409128e+00  3.9875931e-01
  2274 :  6.2780405e-01 -1.3515635e-01
  2275 : -1.3791905e+00  3.2405983e-01
  2276 : -4.9859270e-01 -1.5717390e+00
  2277 : -1.5052637e+00  1.1968911e+00
  2278 :  3.9702080e-01  1.8825212e+00
  2279 : -2.5552281e-01 -1.2831561e+00
  2280 :  1.1068896e+00  5.5346375e-01
  2281 : -1.0909183e+00 -6.0109969e-01
  2282 : -1.6904772e-01 -1.1076732e+00
  2283 : -7.3308829e-02 -4.8860899e-01
  2284 :  4.9161917e-01 -2.8257123e-01
  2285 :  1.2353725e+00  1.4440466e+00
  2286 :  1.8644666e+00 -3.6766502e-01
  2287 :  2.8601192e-01  4.8560153e-01
  2288 :  7.8302911e-01 -1.4986581e+00
  2289 :  3.3200189e-01  3.6470523e-01
  2290 : -6.2110673e-01 -5.4047771e-01
  2291 :  3.7853498e-01 -1.9729988e-01
  2292 : -1.6153143e-01 -3.9512476e-01
  2293 : -1.2916806e+00 -1.3919441e+00
  2294 :  6.1183745e-01  6.8152498e-03
  2295 : -1.3688474e+00  1.3174198e+00
  2296 :  2.1575898e-01  1.8875440e+00
  2297 : -1.3849198e+00  1.0264357e+00
  2298 :  6.4778887e-01  8.5236236e-01
  2299 :  4.1235986e-01  1.6739669e+00
  2300 :  4.8866221e-01 -1.0699705e+00
  2301 : -1.5222788e+00 -8.0925914e-01
  2302 :  1.5512741e+00  7.5217929e-01
  2303 :  1.0915460e-02  5.8920116e-01
  2304 : -1.4076590e+00 -1.0520613e+00
  2305 :  1.4456864e+00  9.9912904e-01
  2306 :  1.2746160e+00  7.0080794e-01
  2307 :  1.8354440e+00  4.9736980e-01
  2308 : -1.8165828e+00 -5.6557017e-01
  2309 : -1.2477630e+00 -7.4766911e-01
  2310 :  5.4012645e-01  1.6428372e-01
  2311 :  2.6470646e-01 -7.7640432e-01
  2312 : -1.8778319e+00  3.2741931e-01
  2313 : -8.7352062e-01  1.3333551e+00
  2314 : -9.9173573e-01  1.6175689e+00
  2315 :  9.3560475e-01  6.4552472e-01
  2316 :  7.5007706e-01  2.8363541e-01
  2317 : -2.7871492e-02 -1.6647987e+00
  2318 : -1.8816622e+00 -2.9618298e-01
  2319 :  1.9000245e+00  2.2213716e-01
  2320 : -2.4590886e-01 -1.7373133e+00
  2321 :  1.2963554e+00 -1.1824297e+00
  2322 : -1.0708157e+00  2.5224185e-01
  2323 : -5.1244823e-01 -7.2106861e-02
  2324 :  4.4842502e-01  1.8887010e-01
  2325 :  2.0415392e-01  4.4167841e-01
  2326 :  2.9153011e-01  4.3115156e-01
  2327 : -1.9333048e-01  4.6676153e-01
  2328 :  1.0817895e+00 -1.2641846e+00
  2329 : -8.7743909e-02 -5.8917380e-01
  2330 : -6.1378695e-01 -3.0549484e-02
  2331 :  1.8305438e+00 -5.6311317e-02
  2332 :  4.0317185e-01  1.3928636e-01
  2333 :  2.0411091e-01  3.7454885e-01
  2334 : -1.4961793e-01 -4.9889066e-01
  2335 : -1.8959499e+00 -1.3806884e-02
  2336 : -4.9946471e-01 -1.7604516e+00
  2337 :  1.5065355e+00 -1.0387519e+00
  2338 :  1.5519186e+00 -1.1134229e+00
  2339 : -4.8687443e-01 -1.8469204e+00
  2340 :  5.2613265e-01  1.8301977e+00
  2341 : -1.5714778e+00  1.0753868e+00
  2342 : -1.6558326e+00 -9.3316666e-01
  2343 :  1.6893359e+00  8.7104866e-01
  2344 : -1.6422752e-01  3.9417700e-01
  2345 : -1.2200282e+00 -1.4128821e+00
  2346 : -3.5374452e-01  2.3754834e-01
  2347 :  8.3679095e-01 -7.2511602e-01
  2348 : -7.3299085e-01  1.6288730e+00
  2349 : -1.3923634e+00  1.2443939e+00
  2350 :  2.8196382e-01  1.8427263e+00
  2351 :  7.7656544e-01  1.4872288e+00
  2352 :  6.9905841e-01 -1.7004698e+00
  2353 :  3.3885606e-01 -9.5012046e-01
