Number of nodes 848 
    80 : -7.4285714e-01  1.0000000e+00 
    81 : -6.2857143e-01  1.0000000e+00 
    82 : -5.1428571e-01  1.0000000e+00 
    83 : -4.0000000e-01  1.0000000e+00 
    84 : -2.8571429e-01  1.0000000e+00 
    85 : -1.7142857e-01  1.0000000e+00 
    86 : -5.7142857e-02  1.0000000e+00 
    87 :  5.7142857e-02  1.0000000e+00 
    88 :  1.7142857e-01  1.0000000e+00 
    89 :  2.8571429e-01  1.0000000e+00 
    90 :  4.0000000e-01  1.0000000e+00 
    91 :  5.1428571e-01  1.0000000e+00 
    92 :  6.2857143e-01  1.0000000e+00 
    93 :  7.4285714e-01  1.0000000e+00 
    94 :  8.5714286e-01  1.0000000e+00 
    95 :  9.7142857e-01  1.0000000e+00 
    96 :  1.0857143e+00  1.0000000e+00 
    97 :  1.2000000e+00  1.0000000e+00 
    98 :  1.3142857e+00  1.0000000e+00 
    99 :  1.4285714e+00  1.0000000e+00 
   100 :  1.5428571e+00  1.0000000e+00 
   101 :  1.6571429e+00  1.0000000e+00 
   102 :  1.7714286e+00  1.0000000e+00 
   103 :  1.8857143e+00  1.0000000e+00 
   104 :  9.2024847e-01 -4.2405990e-03 
   105 : -9.1563370e-01 -1.6698878e-03 
   106 : -8.2630406e-03  7.5884892e-02 
   107 :  4.1889971e-01 -3.7197577e-01 
   108 : -4.1800296e-01 -3.7343483e-01 
   109 :  1.3832524e+00  3.8794843e-01 
   110 : -1.3849233e+00 -3.9596998e-01 
   111 : -1.3809126e+00  4.0606130e-01 
   112 :  1.3916778e+00 -3.8978682e-01 
   113 : -4.8751186e-01  4.0110850e-01 
   114 :  4.9452010e-01  4.0774336e-01 
   115 :  9.1450341e-01 -5.1630392e-01 
   116 : -9.0949218e-01 -4.9674995e-01 
   117 : -9.4017449e-01  5.3631001e-01 
   118 :  9.5195207e-01  5.2745037e-01 
   119 :  4.1638771e-04  5.3471078e-01 
   120 :  9.6793031e-03 -5.4077818e-01 
   121 : -1.5832031e+00 -2.0454321e-02 
   122 :  1.5832031e+00  2.0454321e-02 
   123 : -4.0698931e-01  3.0246620e-02 
   124 :  3.9401271e-01  2.0175179e-02 
   125 :  1.6467527e+00  6.4460401e-01 
   126 : -1.6432159e+00 -6.3570433e-01 
   127 : -1.6461851e+00  6.4433376e-01 
   128 :  1.6434208e+00 -6.3678944e-01 
   129 :  5.8728674e-01 -6.7133195e-01 
   130 : -5.8967012e-01 -6.7001923e-01 
   131 :  1.1161260e-01 -2.3316066e-01 
   132 : -1.2389754e+00 -8.5434047e-02 
   133 :  1.2444776e+00  7.3680265e-02 
   134 :  1.1940066e+00 -6.6887137e-01 
   135 : -1.1898801e+00 -6.6169338e-01 
   136 :  2.9873415e-01  6.6911104e-01 
   137 : -2.9920877e-01  6.7595370e-01 
   138 : -1.2352349e+00  6.6935574e-01 
   139 :  1.2333364e+00  6.6177802e-01 
   140 :  7.1545020e-01 -2.4103752e-01 
   141 : -7.1024752e-01 -2.4871624e-01 
   142 : -6.5344252e-01  6.8690260e-01 
   143 :  6.5074514e-01  6.8466977e-01 
   144 :  2.8858906e-01 -6.8945458e-01 
   145 : -2.9004827e-01 -6.8503515e-01 
   146 : -1.0986931e+00  2.6658181e-01 
   147 :  1.1052891e+00 -2.6879640e-01 
   148 : -7.7618877e-01  2.7387943e-01 
   149 :  7.7143155e-01  2.7197828e-01 
   150 :  1.6878998e+00  2.9628251e-01 
   151 : -1.6894082e+00 -2.9570534e-01 
   152 :  1.6863700e+00 -2.9167556e-01 
   153 : -1.6867561e+00  2.9282308e-01 
   154 :  1.9422149e-01  3.0395773e-01 
   155 : -2.0247066e-01  3.2103482e-01 
   156 : -1.8551923e-01 -2.0750945e-01 
   157 : -1.0292114e+00 -2.4600778e-01 
   158 :  1.0538361e+00  2.9041071e-01 
   159 : -6.4446331e-01  3.5992850e-02 
   160 :  6.5757094e-01  3.7623960e-02 
   161 :  8.3822290e-01 -7.4757292e-01 
   162 : -8.3872133e-01 -7.4721668e-01 
   163 : -1.3475764e+00  1.4420743e-01 
   164 :  1.3475516e+00 -1.4419860e-01 
   165 :  1.4238205e+00 -7.6592097e-01 
   166 : -1.4238205e+00 -7.6592097e-01 
   167 : -1.0103031e+00  7.6633295e-01 
   168 :  1.0103405e+00  7.6631017e-01 
   169 :  7.0762449e-02  7.5554751e-01 
   170 : -1.9068981e-01 -4.0454732e-01 
   171 :  6.4784336e-02 -7.7023534e-01 
   172 : -1.4635166e+00  7.7578333e-01 
   173 :  1.4635166e+00  7.7578333e-01 
   174 : -1.1594655e+00 -4.5250971e-01 
   175 :  2.0958640e-01 -4.3082961e-01 
   176 :  1.1650603e+00  4.5395298e-01 
   177 :  4.9136128e-01 -1.6936701e-01 
   178 : -5.0828514e-01 -1.9011607e-01 
   179 : -1.1621644e+00  4.5741868e-01 
   180 :  1.7760485e+00  7.7855196e-02 
   181 : -1.7783155e+00 -7.6379184e-02 
   182 : -1.4216232e+00 -1.5537114e-01 
   183 :  1.4239782e+00  1.7152867e-01 
   184 :  6.1351778e-01 -4.3970249e-01 
   185 : -6.2444821e-01 -4.5160608e-01 
   186 :  1.8689730e-01 -3.7982393e-02 
   187 : -5.0273592e-01  1.9024795e-01 
   188 :  5.0163159e-01  1.9089519e-01 
   189 :  4.6776388e-01  7.9798967e-01 
   190 : -4.8186299e-01  7.9171393e-01 
   191 : -1.7955601e+00 -4.8541124e-01 
   192 :  1.7944496e+00  4.8540292e-01 
   193 : -1.7962722e+00  5.0688841e-01 
   194 :  1.7962722e+00 -5.0688841e-01 
   195 :  1.1275219e+00 -4.7132024e-01 
   196 : -7.0387764e-01  4.8238258e-01 
   197 :  6.9735653e-01  4.6973293e-01 
   198 : -1.2069967e-01  7.9645107e-01 
   199 : -1.8004397e+00 -8.0186775e-01 
   200 :  1.8028833e+00  8.0197257e-01 
   201 : -1.8037323e+00  8.0386430e-01 
   202 :  1.8020894e+00 -8.0346057e-01 
   203 : -2.0066483e-01  1.0888296e-01 
   204 :  1.0436259e+00 -8.0757551e-01 
   205 : -1.0433065e+00 -8.0650824e-01 
   206 : -4.6072915e-01 -8.0250733e-01 
   207 :  4.5296815e-01 -8.0275666e-01 
   208 :  1.8161278e+00 -1.1572294e-01 
   209 : -1.8170322e+00  1.1696065e-01 
   210 : -4.7849375e-03  3.5964303e-01 
   211 : -1.1525661e-01 -8.0341360e-01 
   212 :  8.9724214e-01 -2.0163859e-01 
   213 : -8.1294336e-01  8.1277151e-01 
   214 :  8.1294336e-01  8.1277151e-01 
   215 : -1.1032038e+00  5.9272420e-02 
   216 :  1.1040747e+00 -6.1385545e-02 
   217 :  3.0618979e-01 -1.7877169e-01 
   218 : -3.0136813e-01  4.8905492e-01 
   219 :  1.8218068e-01  5.2081073e-01 
   220 :  1.5685761e+00  4.6463829e-01 
   221 : -1.5729942e+00 -4.6590186e-01 
   222 : -1.5718024e+00  4.6148725e-01 
   223 :  1.5761950e+00 -4.6494214e-01 
   224 : -1.4132839e+00  5.9157237e-01 
   225 :  1.3993096e+00  5.8857744e-01 
   226 :  4.3675551e-01 -5.6851133e-01 
   227 : -4.4969668e-01 -5.6890522e-01 
   228 : -4.7393481e-01  5.9152831e-01 
   229 :  4.7843428e-01  5.9392937e-01 
   230 :  1.2282343e+00  2.7456567e-01 
   231 :  1.3686077e+00 -5.7019087e-01 
   232 : -1.3640552e+00 -5.7729810e-01 
   233 : -9.5514922e-03 -1.1105582e-01 
   234 : -1.2458405e+00 -2.5754608e-01 
   235 : -1.5698769e-02 -3.6365520e-01 
   236 :  1.5905520e+00 -8.2273233e-01 
   237 : -1.5905520e+00 -8.2273233e-01 
   238 : -9.3916446e-01  1.8020105e-01 
   239 :  2.5799641e-01  1.3834315e-01 
   240 :  1.5070352e+00 -2.5545020e-01 
   241 : -1.5062668e+00  2.5396565e-01 
   242 : -6.7278128e-01 -8.3067252e-01 
   243 :  6.7216721e-01 -8.3068791e-01 
   244 :  1.2495837e+00 -8.3197392e-01 
   245 : -1.2495837e+00 -8.3197392e-01 
   246 : -1.6196130e+00  8.2183707e-01 
   247 :  1.6237591e+00  8.2261675e-01 
   248 : -8.7492615e-01 -1.7427872e-01 
   249 : -9.5388630e-01  3.5725479e-01 
   250 :  1.0191829e+00 -6.2125580e-01 
   251 : -1.0230610e+00 -6.1868548e-01 
   252 : -3.4365248e-01  2.1670093e-01 
   253 :  9.1175316e-01  1.7955681e-01 
   254 :  2.3414759e-01  8.3319962e-01 
   255 :  3.7551624e-01  2.8568821e-01 
   256 : -1.1543801e+00  8.3491364e-01 
   257 :  1.1546749e+00  8.3414950e-01 
   258 :  7.4297006e-01 -5.5447117e-01 
   259 : -7.4389753e-01 -5.5344120e-01 
   260 : -8.6643643e-01 -3.3669736e-01 
   261 :  7.6802150e-01 -8.2537730e-02 
   262 :  1.0641822e+00  1.0282270e-01 
   263 :  2.3471762e-01 -8.3763967e-01 
   264 : -1.6293049e-01  5.7308095e-01 
   265 :  9.1078779e-01  3.6983542e-01 
   266 : -3.4143218e-01 -1.3754829e-01 
   267 : -1.2635873e+00  2.8128241e-01 
   268 :  1.2670405e+00 -2.8127119e-01 
   269 : -3.2263956e-01  8.3858116e-01 
   270 :  8.2092632e-01 -3.7160989e-01 
   271 : -8.3127864e-01  6.4179627e-01 
   272 :  8.3032494e-01  6.5066941e-01 
   273 : -1.5779141e-01 -5.7706539e-01 
   274 :  1.0897027e+00  6.2023400e-01 
   275 : -1.0901458e+00  6.2318710e-01 
   276 : -1.0439479e+00 -1.0881154e-01 
   277 : -1.8396361e+00 -2.4620516e-01 
   278 :  1.8396361e+00  2.4620516e-01 
   279 :  3.4618768e-01  4.8550504e-01 
   280 : -1.4023364e+00 -3.1192600e-02 
   281 :  1.4030207e+00  1.2695577e-02 
   282 : -6.5336189e-01  8.4954659e-01 
   283 :  6.5209409e-01  8.4761481e-01 
   284 :  1.5351616e-01 -6.0816404e-01 
   285 : -2.9842129e-01 -8.4656480e-01 
   286 : -1.8355900e+00 -6.1849623e-01 
   287 :  1.8357912e+00  6.1837048e-01 
   288 : -1.8473007e+00  6.2830609e-01 
   289 :  1.8465499e+00 -6.2874075e-01 
   290 : -1.8376287e+00  3.1958298e-01 
   291 :  1.8363055e+00 -3.1778376e-01 
   292 : -6.2354513e-01  3.2327653e-01 
   293 :  6.1815395e-01  3.2913481e-01 
   294 :  1.5964835e+00  1.4419745e-01 
   295 : -1.5986273e+00 -1.4420460e-01 
   296 : -7.3605372e-01 -8.3003001e-02 
   297 :  9.8522375e-01 -3.7028492e-01 
   298 : -7.8792724e-01  9.8879338e-02 
   299 :  1.6537965e+00 -1.3539961e-01 
   300 : -1.6538210e+00  1.3562953e-01 
   301 :  1.5238200e+00  2.9851529e-01 
   302 : -1.5234469e+00 -2.9835399e-01 
   303 :  9.7668478e-02  2.2252302e-01 
   304 : -7.6303216e-02  2.1791933e-01 
   305 : -1.6357019e-01 -3.4622065e-02 
   306 : -2.7938249e-01 -3.0401583e-01 
   307 : -1.3135247e+00  8.6573146e-01 
   308 :  1.3136758e+00  8.6563061e-01 
   309 :  5.7352629e-01 -3.2574914e-01 
   310 : -5.6359598e-01 -3.0068043e-01 
   311 : -1.0191074e+00 -4.2616587e-01 
   312 :  1.2553667e+00 -4.8071709e-01 
   313 : -2.9967794e-01 -5.2132739e-01 
   314 : -1.2083317e-01  4.1795510e-01 
   315 :  7.9169505e-01  7.8702197e-02 
   316 : -8.0672834e-01  4.3497495e-01 
   317 :  5.6025447e-01 -7.5281087e-03 
   318 : -5.3358324e-01 -7.8743551e-03 
   319 : -4.5439881e-02  6.9754884e-01 
   320 :  1.5134955e+00 -5.8378441e-01 
   321 : -1.5120657e+00 -5.8519517e-01 
   322 :  2.9367808e-01 -3.3481280e-01 
   323 : -4.1780108e-02 -7.0689694e-01 
   324 :  9.2315719e-01 -8.6802275e-01 
   325 : -9.2317569e-01 -8.6789982e-01 
   326 : -6.6401962e-01  1.8253707e-01 
   327 :  6.8197704e-01  1.9052248e-01 
   328 :  1.2553706e-01  6.2962673e-01 
   329 :  1.2151221e+00 -1.2702453e-01 
   330 : -1.2145261e+00  1.2675873e-01 
   331 :  1.0308772e+00  4.1224152e-01 
   332 :  3.0618208e-01 -5.3213764e-01 
   333 :  6.4051134e-01 -1.3136075e-01 
   334 : -1.2881990e+00  4.8848297e-01 
   335 : -3.8144638e-01  3.3843392e-01 
   336 : -1.1088190e-02  8.7304259e-01 
   337 : -6.1029148e-02 -2.3915616e-01 
   338 : -1.5021309e+00  1.3184978e-01 
   339 :  1.5021309e+00 -1.3184978e-01 
   340 :  3.5229606e-01  8.8343145e-01 
   341 : -9.5766755e-03 -8.7795066e-01 
   342 : -9.2269189e-01  8.7367100e-01 
   343 :  9.2264389e-01  8.7377901e-01 
   344 :  3.8380679e-01  1.5660593e-01 
   345 : -7.4179004e-01 -4.4572392e-01 
   346 :  1.4873179e+00 -8.8123480e-01 
   347 : -1.4873179e+00 -8.8123480e-01 
   348 : -1.8854260e+00 -3.6063555e-01 
   349 :  1.8844711e+00  3.6103906e-01 
   350 : -1.8813804e+00  7.1193924e-03 
   351 :  1.8811221e+00 -6.6156958e-03 
   352 :  1.2825301e+00  5.6052755e-01 
   353 :  8.3094714e-01  4.6426390e-01 
   354 : -1.1387353e+00 -1.8137642e-01 
   355 :  6.0020473e-01  5.6562060e-01 
   356 : -6.0067038e-01  5.6596089e-01 
   357 :  1.6889703e+00 -2.3781743e-02 
   358 : -1.6889565e+00  2.4970821e-02 
   359 :  1.2983329e-01  9.6677500e-02 
   360 :  7.6943584e-02  4.4873415e-01 
   361 :  3.4435719e-01 -8.8882656e-01 
   362 : -1.5133867e+00  6.5282769e-01 
   363 :  1.5122020e+00  6.5161619e-01 
   364 :  5.6494742e-01 -8.8576720e-01 
   365 : -5.6788724e-01 -8.8659701e-01 
   366 :  1.1432053e+00 -8.8761692e-01 
   367 : -1.1432053e+00 -8.8761692e-01 
   368 :  8.9854285e-01 -6.2328212e-01 
   369 : -9.0311500e-01 -6.1990459e-01 
   370 : -1.2407744e+00 -5.4648557e-01 
   371 : -3.9354654e-01 -2.4247761e-01 
   372 :  7.4009942e-01 -7.0425707e-01 
   373 : -7.4009942e-01 -7.0425707e-01 
   374 :  1.2501034e-01  8.8619884e-01 
   375 : -7.8566176e-01 -8.8118703e-01 
   376 :  7.8566176e-01 -8.8118703e-01 
   377 :  7.3548930e-01 -4.5150862e-01 
   378 :  9.8560990e-01 -1.0724633e-01 
   379 : -6.3759478e-01 -1.5519169e-01 
   380 :  1.1825313e+00 -3.5386385e-01 
   381 : -1.4904692e+00  8.9614667e-01 
   382 :  1.4917661e+00  8.9620548e-01 
   383 :  9.4917659e-02 -3.6145276e-01 
   384 : -9.4711264e-01  6.4849247e-01 
   385 :  9.4109466e-01  6.5104625e-01 
   386 : -1.7026709e+00 -8.8471799e-01 
   387 :  1.7038713e+00 -8.8613696e-01 
   388 :  3.8560640e-01 -1.0853646e-01 
   389 :  3.8810941e-01 -2.4311269e-01 
   390 :  1.2201717e-01 -8.8706868e-01 
   391 : -2.9351581e-01 -2.8373522e-02 
   392 :  1.3201671e+00 -6.8572241e-01 
   393 : -1.3342321e+00 -6.9082394e-01 
   394 : -4.1222690e-01 -6.8349594e-01 
   395 :  4.0940923e-01 -6.8791493e-01 
   396 :  1.5415391e+00 -7.1505632e-01 
   397 : -1.5415391e+00 -7.1505632e-01 
   398 : -1.1238198e+00 -3.2203211e-01 
   399 : -1.0546358e+00  8.8431525e-01 
   400 :  1.0548650e+00  8.8420493e-01 
   401 :  1.3112466e+00  1.8981436e-01 
   402 :  4.9960570e-01 -4.6526927e-01 
   403 : -5.0273267e-01 -4.6626586e-01 
   404 : -1.0292880e+00  4.6039394e-01 
   405 :  1.3002928e+00 -2.7925232e-02 
   406 : -1.2994792e+00  2.6655026e-02 
   407 : -1.5924423e-01 -3.0526430e-01 
   408 :  1.8892555e+00 -2.2317177e-01 
   409 : -1.8891206e+00  2.2392872e-01 
   410 : -1.8864817e+00 -8.8609886e-01 
   411 :  1.8871821e+00  8.8638878e-01 
   412 :  1.8869655e+00 -8.8684335e-01 
   413 : -1.8883037e+00  8.8676050e-01 
   414 :  2.9367219e-01  3.7573014e-01 
   415 : -1.7094314e+00  8.8698656e-01 
   416 :  1.7102643e+00  8.8621038e-01 
   417 : -2.1960684e-01  8.8921005e-01 
   418 : -1.3811635e+00  2.7121304e-01 
   419 :  1.3821948e+00 -2.7018153e-01 
   420 : -1.3148633e+00 -1.7386172e-01 
   421 :  9.8396971e-02 -1.2146651e-01 
   422 : -1.3407989e+00  6.8706363e-01 
   423 :  1.3389027e+00  6.8905341e-01 
   424 : -1.0659253e+00 -5.1980509e-01 
   425 : -1.1747833e+00  3.3579603e-01 
   426 :  1.1636284e+00  1.6557906e-01 
   427 :  1.6704124e+00  5.2654789e-01 
   428 : -1.6732234e+00 -5.2625605e-01 
   429 : -1.6729826e+00  5.2976400e-01 
   430 :  1.6758420e+00 -5.2845959e-01 
   431 :  5.6270150e-01  8.9206093e-01 
   432 : -5.5939237e-01  8.8931556e-01 
   433 : -1.7542395e-01  6.7500665e-01 
   434 : -1.3566684e+00 -8.8568152e-01 
   435 :  1.3566684e+00 -8.8568152e-01 
   436 : -8.9071780e-02 -4.7464206e-01 
   437 :  1.1450637e+00  3.4423571e-01 
   438 :  1.9909717e-01  7.2821876e-01 
   439 :  1.2638691e+00  3.8970684e-01 
   440 : -4.9230786e-01  9.0021128e-02 
   441 :  4.8629784e-01  7.3297846e-02 
   442 : -1.2683132e+00 -3.7790188e-01 
   443 : -1.8904055e+00 -1.3077169e-01 
   444 :  1.8907583e+00  1.3204152e-01 
   445 :  9.7267611e-02 -4.7766711e-01 
   446 :  5.3644924e-01  6.8838739e-01 
   447 : -5.3680646e-01  6.8882663e-01 
   448 :  1.7266999e-01 -7.0243661e-01 
   449 : -1.6674404e-01 -6.8340358e-01 
   450 : -1.1253345e+00  7.2326240e-01 
   451 :  1.1251026e+00  7.2419750e-01 
   452 :  3.0149514e-01 -2.5659955e-02 
   453 : -1.6885868e+00 -4.1100917e-01 
   454 :  1.6877233e+00  4.0917076e-01 
   455 : -1.7014043e+00  4.1101175e-01 
   456 :  1.7021612e+00 -4.1326142e-01 
   457 :  1.4511642e+00  4.7965111e-01 
   458 : -1.4561773e+00  4.7865718e-01 
   459 : -9.8816500e-01  8.2019995e-02 
   460 : -1.4471531e+00 -4.7826128e-01 
   461 :  1.4533156e+00 -4.7695098e-01 
   462 : -4.1263965e-01  6.9774374e-01 
   463 :  4.1450733e-01  6.8899156e-01 
   464 : -3.6043353e-01  5.8341491e-01 
   465 : -7.2337516e-01  5.9719603e-01 
   466 :  7.3659143e-01  5.8688680e-01 
   467 : -1.3931394e+00 -2.8153282e-01 
   468 : -1.4898689e+00  3.6628313e-01 
   469 :  1.4904400e+00 -3.6799646e-01 
   470 :  5.7562319e-01 -5.5807170e-01 
   471 : -5.7777203e-01 -5.5840600e-01 
   472 : -1.1554905e+00 -7.7056505e-01 
   473 :  1.1553275e+00 -7.7130830e-01 
   474 :  1.4113557e+00  2.7722126e-01 
   475 : -3.0251071e-01 -4.2525433e-01 
   476 : -4.2529009e-01  8.9052643e-01 
   477 :  6.2145846e-02 -1.2673887e-02 
   478 : -1.6766681e+00 -7.5498178e-01 
   479 :  1.6780371e+00 -7.5660015e-01 
   480 : -4.8092231e-01  2.9408150e-01 
   481 : -2.1127404e-01 -8.9362194e-01 
   482 :  3.2286507e-01 -4.3186381e-01 
   483 : -5.7075403e-01 -7.7031700e-01 
   484 :  5.6816722e-01 -7.7128530e-01 
   485 : -3.0563905e-01  1.0121794e-01 
   486 :  9.6104650e-01 -7.2954506e-01 
   487 : -9.6156008e-01 -7.2932155e-01 
   488 :  1.1803949e+00 -5.6389704e-01 
   489 :  1.7043910e+00  1.8311694e-01 
   490 : -1.7043772e+00 -1.8192786e-01 
   491 : -1.9089493e+00  4.6551927e-01 
   492 :  1.9091295e+00 -4.6628772e-01 
   493 : -1.2111032e+00  5.7001054e-01 
   494 : -1.8918994e+00 -7.1824016e-01 
   495 :  1.8921534e+00  7.1814247e-01 
   496 : -1.8904583e+00  7.3008724e-01 
   497 :  1.8899356e+00 -7.3025473e-01 
   498 : -1.6886283e+00  7.5758914e-01 
   499 :  1.6893680e+00  7.5530235e-01 
   500 :  1.4846023e+00  8.6832214e-02 
   501 : -1.4998246e+00 -8.8870412e-02 
   502 :  5.7812406e-02 -6.4811296e-01 
   503 :  1.0097635e+00 -4.9591598e-01 
   504 : -1.1924365e-01  5.4530100e-02 
   505 : -8.1275966e-01  1.1173608e-03 
   506 :  6.9365582e-01 -3.3749316e-01 
   507 :  7.5161762e-01  3.7445878e-01 
   508 : -6.6510626e-01 -3.4510465e-01 
   509 : -1.8914426e+00 -5.3922889e-01 
   510 :  1.8913588e+00  5.3986169e-01 
   511 :  2.0287531e-01 -1.7009120e-01 
   512 :  4.7832126e-01  2.9939659e-01 
   513 : -1.0317679e+00 -9.1069534e-01 
   514 :  1.0318080e+00 -9.1085403e-01 
   515 : -8.8596163e-01  2.7338246e-01 
   516 : -1.2760135e+00  3.7846785e-01 
   517 : -4.3291430e-01 -8.2108790e-02 
   518 : -2.3330100e-01  2.0548498e-01 
   519 : -1.1291892e+00 -4.6761521e-02 
   520 : -5.9744731e-01  4.2377178e-01 
   521 :  5.9471284e-01  4.2555292e-01 
   522 : -7.1409551e-01  3.6372347e-01 
   523 : -3.8658455e-01 -8.8057543e-01 
   524 :  7.4320884e-01  8.8051406e-01 
   525 : -7.4320884e-01  8.8051406e-01 
   526 : -1.7714046e+00  2.2865399e-01 
   527 :  1.7705047e+00 -2.2745163e-01 
   528 :  3.3419742e-01 -7.7462834e-01 
   529 : -4.0736263e-01  4.7766287e-01 
   530 :  1.0266658e+00  1.1065166e-02 
   531 :  4.5642437e-01 -9.1226839e-01 
   532 :  8.6964886e-01 -9.8972823e-02 
   533 :  7.9621076e-01 -1.8168992e-01 
   534 :  1.5741304e+00  5.6601209e-01 
   535 : -1.5747445e+00  5.6633928e-01 
   536 : -1.3263824e+00 -4.7321648e-01 
   537 :  1.0028882e+00 -2.5499552e-01 
   538 : -2.2594148e-01  4.2306010e-01 
   539 :  2.8181349e-01  5.6590511e-01 
   540 :  1.1371785e+00  4.3385918e-02 
   541 : -2.4077708e-01  7.7499931e-01 
   542 :  2.8138866e-01  2.4469838e-01 
   543 : -1.0729892e+00  1.6724664e-01 
   544 : -9.1966807e-01 -2.5784492e-01 
   545 :  1.6710806e+00  8.1458279e-02 
   546 : -1.6713435e+00 -7.9477436e-02 
   547 :  3.2911868e-01  7.6727051e-01 
   548 :  8.6754622e-01  2.7037271e-01 
   549 :  1.9125121e+00 -1.1250063e-01 
   550 : -1.9129609e+00  1.1402350e-01 
   551 : -1.1277388e-01  9.1069362e-01 
   552 : -8.9023200e-01  7.4780125e-01 
   553 :  8.8946152e-01  7.4906838e-01 
   554 :  6.1019205e-01 -2.2034547e-01 
   555 : -7.6346744e-01  7.1466243e-01 
   556 :  7.6423187e-01  7.1449203e-01 
   557 : -9.4480525e-01 -9.6005541e-02 
   558 : -8.2471500e-01  5.3472372e-01 
   559 : -9.9920784e-01  2.6416209e-01 
   560 :  1.1788024e+00  5.6264799e-01 
   561 :  1.3459653e+00  4.8158042e-01 
   562 :  9.6764417e-02  3.3727668e-01 
   563 : -1.7415094e+00 -5.9806359e-01 
   564 :  1.7418699e+00  5.9803196e-01 
   565 :  1.7432099e+00 -6.0208854e-01 
   566 : -1.7435180e+00  6.0365099e-01 
   567 : -1.5786706e+00  7.3740606e-01 
   568 :  1.5812038e+00  7.3952497e-01 
   569 :  1.0908915e+00 -1.6700168e-01 
