Number of nodes 1682 
    80 : -1.8518519e+00 -1.0000000e+00 
    81 : -1.9259259e+00 -1.0000000e+00 
    82 : -2.0000000e+00 -9.2307692e-01 
    83 : -2.0000000e+00 -8.4615385e-01 
    84 : -2.0000000e+00 -7.6923077e-01 
    85 : -2.0000000e+00 -6.9230769e-01 
    86 : -2.0000000e+00 -6.1538462e-01 
    87 : -2.0000000e+00 -5.3846154e-01 
    88 : -2.0000000e+00 -4.6153846e-01 
    89 : -2.0000000e+00 -3.8461538e-01 
    90 : -2.0000000e+00 -3.0769231e-01 
    91 : -2.0000000e+00 -2.3076923e-01 
    92 : -2.0000000e+00 -1.5384615e-01 
    93 : -2.0000000e+00 -7.6923077e-02 
    94 : -2.0000000e+00 -2.7529090e-12 
    95 : -2.0000000e+00  7.6923077e-02 
    96 : -2.0000000e+00  1.5384615e-01 
    97 : -2.0000000e+00  2.3076923e-01 
    98 : -2.0000000e+00  3.0769231e-01 
    99 : -2.0000000e+00  3.8461538e-01 
   100 : -2.0000000e+00  4.6153846e-01 
   101 : -2.0000000e+00  5.3846154e-01 
   102 : -2.0000000e+00  6.1538462e-01 
   103 : -2.0000000e+00  6.9230769e-01 
   104 : -2.0000000e+00  7.6923077e-01 
   105 : -2.0000000e+00  8.4615385e-01 
   106 : -2.0000000e+00  9.2307692e-01 
   107 : -1.9259259e+00  1.0000000e+00 
   108 : -1.8518519e+00  1.0000000e+00 
   109 : -1.7777778e+00  1.0000000e+00 
   110 : -1.7037037e+00  1.0000000e+00 
   111 : -1.6296296e+00  1.0000000e+00 
   112 : -1.5555556e+00  1.0000000e+00 
   113 : -1.4814815e+00  1.0000000e+00 
   114 : -1.4074074e+00  1.0000000e+00 
   115 : -1.3333333e+00  1.0000000e+00 
   116 : -1.2592593e+00  1.0000000e+00 
   117 : -1.1851852e+00  1.0000000e+00 
   118 : -1.1111111e+00  1.0000000e+00 
   119 : -1.0370370e+00  1.0000000e+00 
   120 : -9.6296296e-01  1.0000000e+00 
   121 : -8.8888889e-01  1.0000000e+00 
   122 : -8.1481481e-01  1.0000000e+00 
   123 : -7.4074074e-01  1.0000000e+00 
   124 : -6.6666667e-01  1.0000000e+00 
   125 : -5.9259259e-01  1.0000000e+00 
   126 : -5.1851852e-01  1.0000000e+00 
   127 : -4.4444444e-01  1.0000000e+00 
   128 : -3.7037037e-01  1.0000000e+00 
   129 : -2.9629630e-01  1.0000000e+00 
   130 : -2.2222222e-01  1.0000000e+00 
   131 : -1.4814815e-01  1.0000000e+00 
   132 : -7.4074074e-02  1.0000000e+00 
   133 : -5.5060401e-12  1.0000000e+00 
   134 :  7.4074074e-02  1.0000000e+00 
   135 :  1.4814815e-01  1.0000000e+00 
   136 :  2.2222222e-01  1.0000000e+00 
   137 :  2.9629630e-01  1.0000000e+00 
   138 :  3.7037037e-01  1.0000000e+00 
   139 :  4.4444444e-01  1.0000000e+00 
   140 :  5.1851852e-01  1.0000000e+00 
   141 :  5.9259259e-01  1.0000000e+00 
   142 :  6.6666667e-01  1.0000000e+00 
   143 :  7.4074074e-01  1.0000000e+00 
   144 :  8.1481481e-01  1.0000000e+00 
   145 :  8.8888889e-01  1.0000000e+00 
   146 :  9.6296296e-01  1.0000000e+00 
   147 :  1.0370370e+00  1.0000000e+00 
   148 :  1.1111111e+00  1.0000000e+00 
   149 :  1.1851852e+00  1.0000000e+00 
   150 :  1.2592593e+00  1.0000000e+00 
   151 :  1.3333333e+00  1.0000000e+00 
   152 :  1.4074074e+00  1.0000000e+00 
   153 :  1.4814815e+00  1.0000000e+00 
   154 :  1.5555556e+00  1.0000000e+00 
   155 :  1.6296296e+00  1.0000000e+00 
   156 :  1.7037037e+00  1.0000000e+00 
   157 :  1.7777778e+00  1.0000000e+00 
   158 :  1.8518519e+00  1.0000000e+00 
   159 :  1.9259259e+00  1.0000000e+00 
   160 :  5.9418759e-01  2.1875245e-04 
   161 : -5.9533533e-01  1.1856141e-05 
   162 :  8.3626655e-01 -2.9131617e-04 
   163 : -8.3757240e-01  1.1291745e-03 
   164 :  6.5299528e-01  4.4072155e-04 
   165 :  1.2403454e+00  3.3133516e-02 
   166 : -1.1908394e+00 -2.5575285e-03 
   167 : -5.0144419e-01 -1.1125355e-04 
   168 : -6.5512559e-01 -2.8966662e-04 
   169 :  5.0111113e-01 -6.9081858e-04 
   170 :  6.7674027e-01  4.3174689e-04 
   171 : -6.7882604e-01 -4.0457908e-04 
   172 :  3.6507462e-01 -5.1718257e-03 
   173 : -3.6419847e-01  5.1154354e-03 
   174 : -1.5392567e-01  1.2923100e-02 
   175 :  1.5467045e-01 -1.2175676e-02 
   176 :  2.2004631e-01 -1.9164027e-02 
   177 : -2.1861630e-01  2.0210847e-02 
   178 : -4.8699046e-04 -1.7516052e-04 
   179 :  1.5162175e+00 -3.9435002e-01 
   180 : -1.4836325e+00  3.6306950e-01 
   181 : -1.4299643e+00 -4.0247044e-01 
   182 :  1.5067255e+00  3.5647897e-01 
   183 :  1.6443575e+00 -5.7031875e-01 
   184 : -1.6492933e+00  5.5217665e-01 
   185 : -1.6415665e+00 -5.6519005e-01 
   186 : -1.6201485e+00 -6.3570572e-01 
   187 :  1.6509784e+00  6.0541786e-01 
   188 : -1.6832835e+00 -7.1441701e-01 
   189 :  1.6973504e+00  6.5371220e-01 
   190 : -1.7822855e+00  7.6962157e-01 
   191 :  1.7694651e+00 -7.8088695e-01 
   192 :  1.7426273e+00  7.0697689e-01 
   193 : -1.7592787e+00 -7.1218539e-01 
   194 :  1.9646673e+00 -9.1403680e-01 
   195 : -1.9644184e+00  9.1500095e-01 
   196 : -1.9223733e+00 -8.5179850e-01 
   197 : -2.5148063e-01  5.6130672e-01 
   198 :  2.5115198e-01 -5.6002735e-01 
   199 : -2.6291325e-01 -5.6996856e-01 
   200 :  2.6336136e-01  5.6913768e-01 
   201 : -3.2719938e-01  5.3773073e-01 
   202 :  3.2685616e-01 -5.3735661e-01 
   203 : -3.4497710e-01 -5.7071527e-01 
   204 :  3.4492244e-01  5.7213221e-01 
   205 : -6.5197984e-01  5.0587638e-01 
   206 :  6.5392029e-01 -5.0520321e-01 
   207 : -7.9294281e-01 -5.5385153e-01 
   208 :  6.6086902e-01  5.0349485e-01 
   209 : -6.5193700e-01 -5.0166638e-01 
   210 : -6.1948683e-01  4.2160699e-01 
   211 :  6.2501428e-01 -4.1988197e-01 
   212 :  9.1649504e-01 -4.7409976e-01 
   213 : -8.9765438e-01  4.8026712e-01 
   214 : -6.8882780e-02  4.5321706e-01 
   215 :  6.8635640e-02 -4.5246823e-01 
   216 :  9.0065026e-01  5.0770991e-01 
   217 : -9.2132920e-01 -4.5615316e-01 
   218 : -6.1951461e-01 -4.2067639e-01 
   219 :  6.2965569e-01  4.1779619e-01 
   220 :  1.1662614e+00 -4.9415845e-01 
   221 : -1.1643212e+00  4.8819060e-01 
   222 :  1.1959972e+00  4.9711651e-01 
   223 : -1.1458603e+00 -4.9865383e-01 
   224 :  1.4744726e+00 -2.0503895e-03 
   225 : -1.4594132e+00 -1.9698890e-02 
   226 : -1.2185087e+00  7.8464557e-01 
   227 :  1.2186643e+00 -7.8372346e-01 
   228 :  1.2626942e+00  7.6505923e-01 
   229 : -1.2808843e+00 -7.3415843e-01 
   230 :  1.2957273e+00  2.1475266e-01 
   231 : -1.2812820e+00 -2.5125328e-01 
   232 : -1.3054145e+00  2.3976567e-01 
   233 :  1.3048508e+00 -1.9761031e-01 
   234 :  1.7322001e+00 -1.4848143e-01 
   235 : -1.7700286e+00  1.2665972e-01 
   236 :  1.3912523e+00 -8.6784174e-01 
   237 : -1.3926738e+00  8.6756163e-01 
   238 :  1.7596029e+00  2.0225512e-01 
   239 :  1.3927292e+00  8.4189160e-01 
   240 : -1.4244592e+00 -8.5965986e-01 
   241 : -1.7272473e+00 -3.7792093e-01 
   242 :  1.7307583e+00  3.9016493e-01 
   243 :  1.7636910e+00 -3.7709441e-01 
   244 : -1.5272138e+00  8.4311920e-01 
   245 :  1.5197662e+00 -8.5666297e-01 
   246 :  1.4997929e+00  7.5264591e-01 
   247 : -1.5198813e+00 -7.4443378e-01 
   248 :  1.8781968e+00  4.4932723e-01 
   249 : -1.8854083e+00 -4.9275038e-01 
   250 :  1.5783578e+00 -8.3196722e-01 
   251 : -1.5820293e+00  8.0712676e-01 
   252 : -1.5794552e+00 -7.8463378e-01 
   253 :  1.5439191e+00  8.0533679e-01 
   254 : -1.7964850e+00 -5.6511440e-01 
   255 :  1.8090790e+00  5.4140933e-01 
   256 :  1.6344319e+00  8.4235873e-01 
   257 : -1.6820603e+00 -8.6081447e-01 
   258 :  1.8410032e+00  6.8900234e-01 
   259 : -1.7621410e+00 -8.5879844e-01 
   260 : -1.9192024e+00 -7.7536960e-01 
   261 :  1.0702584e+00 -2.7987007e-02 
   262 :  1.4577931e+00  6.1487342e-01 
   263 :  1.9282429e+00 -8.6056410e-01 
   264 : -1.9274138e+00  8.6561266e-01 
   265 :  1.9218950e+00  9.2358288e-01 
   266 :  1.9150919e+00 -9.3500533e-01 
   267 : -1.9146577e+00  9.3667485e-01 
   268 :  1.8468925e+00  8.4431565e-01 
   269 : -1.8011421e+00 -1.6957807e-01 
   270 :  9.8780692e-01  2.6731413e-01 
   271 : -1.0045694e+00 -2.2740002e-01 
   272 :  9.8718998e-01 -2.4021280e-01 
   273 : -9.6196886e-01  2.4286543e-01 
   274 : -2.0596174e-01  2.0183286e-01 
   275 :  2.0734907e-01 -2.0064111e-01 
   276 : -2.6756839e-01 -2.2649361e-01 
   277 :  2.6614964e-01  2.2626122e-01 
   278 : -6.8397358e-01  2.4033505e-01 
   279 :  6.7700756e-01 -2.3688455e-01 
   280 :  6.8289794e-02  2.1694827e-01 
   281 : -6.7420572e-02 -2.1366936e-01 
   282 : -8.2925615e-01  3.2975991e-01 
   283 :  8.1479704e-01 -6.5472415e-01 
   284 : -8.3550476e-01  6.5460397e-01 
   285 : -7.9120126e-01 -7.0362116e-01 
   286 :  7.9274424e-01  6.7852529e-01 
   287 : -5.1290347e-01  7.5978408e-01 
   288 :  5.1295025e-01 -7.5871341e-01 
   289 : -5.1582788e-01 -7.5872761e-01 
   290 :  5.1376370e-01  7.6351926e-01 
   291 :  4.6978946e-01  7.6736739e-01 
   292 : -4.7197179e-01 -7.6528702e-01 
   293 :  5.6856205e-02 -7.5141040e-01 
   294 : -5.6435362e-02  7.5165870e-01 
   295 :  4.4426502e-02  7.3142164e-01 
   296 : -4.4494602e-02 -7.3154049e-01 
   297 :  1.3979705e-01 -2.3832384e-01 
   298 : -1.3900854e-01  2.3960818e-01 
   299 :  1.3075384e-01  2.2959227e-01 
   300 : -1.3185120e-01 -2.2736618e-01 
   301 : -4.9811608e-01  2.1774799e-01 
   302 :  4.9808666e-01 -2.1928735e-01 
   303 :  4.9865308e-01  2.1773386e-01 
   304 : -4.9837122e-01 -2.1801824e-01 
   305 :  3.4550834e-01  8.0831073e-01 
   306 : -3.4424861e-01 -8.0818874e-01 
   307 :  7.7569535e-01 -7.5955976e-01 
   308 : -7.7394830e-01  7.5728959e-01 
   309 :  7.8936203e-01  7.4101767e-01 
   310 : -7.7837083e-01 -7.8044650e-01 
   311 : -6.8379255e-01  7.3460272e-01 
   312 :  6.8563897e-01 -7.3266232e-01 
   313 :  7.2412925e-01  7.2729133e-01 
   314 : -7.2989209e-01 -7.6641722e-01 
   315 : -1.9379283e-01  7.2534505e-01 
   316 :  1.9581765e-01 -7.2482891e-01 
   317 : -1.7969965e-01 -7.2848635e-01 
   318 :  1.7947632e-01  7.2837388e-01 
   319 : -5.8999718e-01  7.5104338e-01 
   320 :  5.8947990e-01 -7.4959049e-01 
   321 :  5.8014308e-01  7.5768518e-01 
   322 : -5.8170113e-01 -7.4815916e-01 
   323 :  7.0244358e-01 -2.9206340e-01 
   324 : -7.2019480e-01  3.1149736e-01 
   325 : -7.3164782e-01 -3.1155339e-01 
   326 :  7.0901797e-01  2.9260694e-01 
   327 :  9.3327180e-01 -7.7939273e-01 
   328 : -9.3321294e-01  7.7842323e-01 
   329 : -1.1203187e+00  2.3169257e-01 
   330 :  1.1509378e+00  2.4077499e-01 
   331 :  1.1189953e+00 -2.5053061e-01 
   332 : -1.1109857e+00 -2.5689731e-01 
   333 : -1.6310828e+00  2.6768154e-01 
   334 :  1.1182004e+00  6.3266267e-01 
   335 :  1.6215846e+00 -2.7219993e-01 
   336 : -1.0916963e+00 -6.4761689e-01 
   337 : -1.0791580e+00  6.2265918e-01 
   338 :  1.0801923e+00 -6.2026489e-01 
   339 : -1.4388074e+00  2.2287199e-01 
   340 :  1.6372971e+00  3.0033789e-01 
   341 :  1.4527995e+00 -1.9591117e-01 
   342 :  1.6093694e+00  1.1721771e-01 
   343 : -1.6770568e+00  5.7325292e-02 
   344 :  1.4656068e+00  1.8983828e-01 
   345 :  1.6283073e+00 -8.2668351e-02 
   346 : -1.4279075e+00 -2.3103071e-01 
   347 : -1.3241527e+00 -5.4116488e-01 
   348 :  1.3433146e+00  5.5878195e-01 
   349 :  1.4459123e-01 -8.3784059e-01 
   350 : -1.4316672e-01  8.3846963e-01 
   351 :  1.2905470e-01  8.5375295e-01 
   352 : -1.2921048e-01 -8.5386293e-01 
   353 :  1.1798938e+00  7.9626663e-02 
   354 :  1.1779265e+00 -1.4546836e-01 
   355 : -1.1776706e+00  1.5244428e-01 
   356 : -1.1702728e+00 -1.5497536e-01 
   357 : -1.8543677e+00 -2.6674659e-01 
   358 : -1.0805431e+00  8.6885020e-01 
   359 :  1.0804254e+00 -8.6878837e-01 
   360 : -6.5031291e-03  8.6184462e-01 
   361 :  8.0784502e-03 -8.6243194e-01 
   362 : -1.3338941e+00  5.9168234e-01 
   363 :  1.3303672e+00 -5.8609761e-01 
   364 :  1.2313926e+00 -6.4798029e-01 
   365 : -1.2293316e+00  6.5216449e-01 
   366 : -1.6056304e+00 -3.3560485e-01 
   367 : -1.8488482e+00  9.0472215e-03 
   368 :  1.7513743e+00  2.6170101e-02 
   369 :  1.2566202e+00  6.2634292e-01 
   370 : -1.3355494e+00  4.2631079e-01 
   371 :  1.3324415e+00 -4.6373067e-01 
   372 :  1.3110662e+00  3.4009655e-01 
   373 : -1.2302424e+00  3.4981712e-01 
   374 :  1.2418716e+00 -3.4874971e-01 
   375 : -1.2633353e+00 -3.4093200e-01 
   376 : -1.6446243e+00  4.1610745e-01 
   377 :  1.8709938e+00  3.7867123e-01 
   378 : -1.3381230e+00 -4.4076631e-01 
   379 :  1.1372897e+00  8.7372284e-01 
   380 : -1.1796180e+00 -8.6485912e-01 
   381 :  1.7993639e+00  3.3147979e-01 
   382 : -1.7820495e+00  2.5142464e-01 
   383 : -1.3545266e+00  9.8736712e-02 
   384 :  1.3297205e+00 -1.0160750e-01 
   385 : -1.8716085e+00 -4.4009474e-01 
   386 :  1.6389928e+00  4.0240772e-01 
   387 :  1.3568941e+00  6.8314693e-01 
   388 : -1.3316340e+00 -1.1568162e-01 
   389 :  1.0858413e+00  3.8536888e-01 
   390 : -1.2899237e+00 -5.6834174e-03 
   391 :  1.2624303e+00 -7.6798775e-02 
   392 : -1.2700862e+00  8.2434352e-02 
   393 : -1.0631375e+00 -3.9018540e-01 
   394 : -1.2612640e+00 -9.2042276e-02 
   395 : -1.5404368e+00 -4.5022348e-01 
   396 : -1.8571690e+00  3.8024234e-01 
   397 :  1.4544799e+00  5.1567533e-01 
   398 : -1.3690193e+00  3.2334886e-01 
   399 : -1.4658005e+00 -7.6175158e-01 
   400 :  1.0539609e+00 -3.9678708e-01 
   401 : -1.0570068e+00  3.8504329e-01 
   402 :  1.1606404e+00 -9.1980160e-01 
   403 : -1.1607489e+00  9.2010906e-01 
   404 :  1.4482912e+00  7.6289030e-01 
   405 :  1.3701146e+00 -3.2210983e-01 
   406 : -1.3125853e+00  7.1727972e-01 
   407 :  1.3167052e+00 -7.1163205e-01 
   408 :  1.2558820e+00  8.9643002e-01 
   409 : -1.2558096e+00 -8.6401323e-01 
   410 : -1.4545841e+00  5.1698204e-01 
   411 :  1.4450628e+00 -5.1693239e-01 
   412 :  1.3705311e+00 -7.9019833e-01 
   413 : -1.3682763e+00  7.9190783e-01 
   414 : -1.6683753e+00 -4.9694094e-01 
   415 :  1.3676692e+00  3.0169054e-01 
   416 :  1.5936509e+00  4.5573010e-01 
   417 :  1.8182454e+00 -5.1357489e-01 
   418 : -1.8392739e+00  5.1342766e-01 
   419 : -1.3762008e+00 -3.2095882e-01 
   420 : -1.4511735e+00  7.9569594e-01 
   421 :  1.4530645e+00 -7.9723655e-01 
   422 :  1.3311145e+00  9.3115098e-01 
   423 : -1.3345819e+00 -9.3196372e-01 
   424 : -1.6554896e+00  4.8527675e-01 
   425 : -1.4969733e+00  6.5768746e-01 
   426 :  1.5209996e+00 -6.6006199e-01 
   427 : -1.6915987e+00 -9.3090550e-01 
   428 : -1.1082326e+00 -1.0597935e-03 
   429 :  1.6945749e+00  9.2597355e-01 
   430 :  7.7964962e-02  5.7384190e-01 
   431 : -7.7546152e-02 -5.7411630e-01 
   432 : -1.0358838e-01  5.5033890e-01 
   433 :  1.0286006e-01 -5.5039717e-01 
   434 :  1.1274360e+00  1.8195372e-02 
   435 : -1.5704619e+00  9.1304650e-01 
   436 : -1.6916110e+00  8.8494560e-01 
   437 : -1.9238429e+00  1.6049593e-01 
   438 :  1.5047960e+00 -5.5406123e-01 
   439 : -1.5128462e+00  5.0613293e-01 
   440 : -1.6044430e+00 -7.0613568e-01 
   441 :  1.9072777e+00 -1.6522472e-01 
   442 : -1.6201197e+00  7.6973871e-01 
   443 :  1.6374979e+00 -7.9972930e-01 
   444 : -1.9149954e+00 -6.9424563e-01 
   445 :  1.7937040e+00  6.4853551e-01 
   446 :  1.9049307e+00  6.1262640e-01 
   447 :  1.7464017e+00  6.0068021e-01 
   448 :  1.4579891e+00 -6.1420265e-01 
   449 : -1.7592724e+00 -6.4392459e-01 
   450 :  1.7966481e+00  4.1667062e-01 
   451 :  1.5028861e+00 -8.0911194e-01 
   452 : -1.5028820e+00  8.0193527e-01 
   453 :  1.4234638e+00  9.1668727e-01 
   454 : -1.4102052e+00 -9.3460900e-01 
   455 : -1.4994601e+00 -8.2182174e-01 
   456 :  9.3488744e-01  4.0559174e-03 
   457 :  1.4629481e+00  8.2427055e-01 
   458 : -9.4928298e-01  1.0281882e-03 
   459 : -1.7301005e+00  5.6966452e-01 
   460 :  1.9008803e+00  9.6304090e-02 
   461 : -1.3283535e+00 -7.9788868e-01 
   462 : -1.8169315e+00 -4.6361806e-01 
   463 : -1.5283873e+00 -6.9444910e-01 
   464 :  1.3111246e+00  7.9642912e-01 
   465 : -1.6866121e+00  7.8951945e-01 
   466 :  1.7020412e+00 -7.8375478e-01 
   467 : -1.4615468e+00  8.5970913e-01 
   468 :  1.4567128e+00 -8.6470732e-01 
   469 :  1.5062034e+00  6.8576313e-01 
   470 :  1.9498196e+00 -6.8699554e-01 
   471 : -1.9198044e+00  6.7835255e-01 
   472 : -1.5937019e+00  7.0533894e-01 
   473 :  1.6023621e+00 -7.1219267e-01 
   474 : -1.3230068e+00  8.2676891e-01 
   475 :  1.3231177e+00 -8.2580400e-01 
   476 :  1.9003600e+00 -5.4909529e-01 
   477 : -1.9205762e+00  5.2808959e-01 
   478 : -1.7478754e+00 -5.0756166e-01 
   479 :  1.3300516e+00 -9.3362725e-01 
   480 : -1.3302665e+00  9.3394375e-01 
   481 : -1.6259599e+00  6.1912017e-01 
   482 :  1.6292260e+00 -6.2241111e-01 
   483 : -1.8499212e+00 -5.2406853e-01 
   484 : -1.9311359e+00 -5.1360598e-01 
   485 :  1.8299290e+00  4.7135129e-01 
   486 : -1.8254374e+00  6.0516961e-01 
   487 : -1.9038748e+00  7.6354036e-01 
   488 :  1.9157528e+00 -7.4913235e-01 
   489 :  1.8462262e+00 -5.9589720e-01 
   490 :  1.7444616e+00  4.9046368e-01 
   491 : -1.7999434e+00  4.3412806e-01 
   492 :  1.8313470e+00  6.0493979e-01 
   493 :  1.7859220e+00 -4.3920641e-01 
   494 : -1.8230525e+00 -6.2811638e-01 
   495 : -1.9335137e+00 -4.4121442e-01 
   496 : -1.4630996e+00  7.2782044e-01 
   497 :  1.4755349e+00 -7.2839547e-01 
   498 : -7.9687108e-02  7.7912794e-03 
   499 :  7.9421662e-02 -6.9153318e-03 
   500 : -1.7687813e+00 -9.2947764e-01 
   501 :  1.7539736e+00  8.3240120e-01 
   502 : -1.5421245e+00 -6.2761383e-01 
   503 :  1.7684381e+00  9.2400019e-01 
   504 : -1.8621013e+00  6.6796525e-01 
   505 :  1.8547471e+00 -6.6337157e-01 
   506 :  1.4698739e+00 -9.3208214e-01 
   507 : -1.4761402e+00  9.2809177e-01 
   508 :  1.8597566e+00  7.7228131e-01 
   509 :  1.5574725e+00  6.1694112e-01 
   510 : -1.7763999e+00  8.4817589e-01 
   511 :  1.7755503e+00 -8.5206374e-01 
   512 :  1.7093201e+00 -8.5238358e-01 
   513 : -1.7214328e+00  8.4299364e-01 
   514 : -1.7589084e+00  9.2492332e-01 
   515 :  1.7780254e+00 -9.2591907e-01 
   516 : -1.7596475e+00 -7.8597364e-01 
   517 : -1.5316937e+00  7.6270210e-01 
   518 :  1.5364500e+00 -7.7321298e-01 
   519 : -1.8386401e+00 -7.8136321e-01 
   520 : -1.8347111e+00 -7.0388817e-01 
   521 :  1.9394826e+00  4.1944286e-01 
   522 : -1.8455971e+00  7.9924368e-01 
   523 :  1.8361501e+00 -7.7298675e-01 
   524 :  1.8742721e+00  7.2079760e-01 
   525 : -1.5593120e-01  4.3343491e-01 
   526 :  1.5526249e-01 -4.3340859e-01 
   527 : -1.7512903e-01 -4.4360767e-01 
   528 :  1.7381322e-01  4.4346296e-01 
   529 :  6.3149235e-04  4.2121777e-01 
   530 : -9.0508478e-04 -4.2068398e-01 
   531 :  1.9564712e+00 -9.4126564e-01 
   532 : -1.9566131e+00  9.4295653e-01 
   533 : -1.6334417e+00  8.4932505e-01 
   534 :  1.6609262e+00 -8.5100237e-01 
   535 :  3.1991051e-01  9.0738530e-02 
   536 : -3.1805386e-01 -8.9119055e-02 
   537 :  3.2730005e-01 -9.3568849e-02 
   538 : -3.2576379e-01  9.3617106e-02 
   539 : -9.3664333e-01  6.8767485e-01 
   540 :  9.3701460e-01 -6.8819159e-01 
   541 : -9.3966789e-01 -6.2654944e-01 
   542 :  9.3059494e-01  6.5555122e-01 
   543 :  7.4418399e-01  1.0512368e-01 
   544 : -7.4579413e-01 -1.0106002e-01 
   545 :  7.3976039e-01 -1.0351245e-01 
   546 : -7.4324913e-01  1.0183757e-01 
   547 :  9.2068328e-01 -3.0941714e-01 
   548 : -9.0797388e-01 -3.2685241e-01 
   549 :  3.4181336e-01  2.2265083e-01 
   550 : -3.4232025e-01 -2.2283266e-01 
   551 :  3.4835801e-01 -2.2087650e-01 
   552 : -3.4650795e-01  2.2074562e-01 
   553 : -8.2223944e-01  8.8449105e-01 
   554 :  8.2230607e-01 -8.8511620e-01 
   555 : -8.0974164e-01 -8.6787293e-01 
   556 :  8.4321223e-01  8.7190362e-01 
   557 :  4.7749651e-01  3.5002158e-01 
   558 : -4.7679765e-01 -3.5138740e-01 
   559 :  4.7847669e-01 -3.5331940e-01 
   560 : -4.7693252e-01  3.5191546e-01 
   561 : -1.5884402e+00  1.2967486e-01 
   562 : -1.0076041e+00  1.2270102e-01 
   563 :  1.0292244e+00 -1.0733663e-01 
   564 :  1.0343173e+00  1.1168887e-01 
   565 : -9.9587725e-01 -1.2423085e-01 
   566 :  5.9777816e-01 -8.7909278e-01 
   567 : -6.0075389e-01  8.7932502e-01 
   568 : -5.9310516e-01 -8.7654173e-01 
   569 :  8.4149518e-01  2.2875888e-01 
